comp_id,method,loop_id,num_blocks_matched,total_normal_time,total_slowdown_time,median_pct_slowdown
518,java.lang.StringLatin1$CharsSpliterator.forEachRemaining,0,3,2.0220000000000002,2.8,38.47675568743815
528,java.util.stream.AbstractPipeline.wrapSink,0,3,0.074,0.27,264.86486486486484
570,java.util.HashMap.computeIfAbsent,0,3,0.229,0.22400000000000003,-2.183406113537108
579,java.util.HashMap$EntrySpliterator.forEachRemaining,0,11,0.7390000000000001,1.4829999999999999,100.67658998646816
586,java.util.HashMap$KeySpliterator.forEachRemaining,0,8,1.039,2.412,132.14629451395575
691,java.util.HashMap.putVal,0,3,0.45599999999999996,0.532,16.666666666666682
692,java.util.HashMap.resize,0,17,2.9959999999999996,1.8379999999999999,-38.65153538050734
692,java.util.HashMap.resize,1,9,1.181,1.4889999999999999,26.0795935647756
692,java.util.HashMap.resize,2,1,0.35,0.277,-20.857142857142847
