benchmark,mode,run_dir,input_file,total_samples,method,samples,percent,ns
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.String.equals,1636769,24.17,16457336615
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.String.hashCode,1099002,16.22,11046541283
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.StringLatin1.toBytes,450151,6.65,4530133026
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.AbstractStringBuilder.<init>,438778,6.47,4407335909
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.subStringFromTo,429378,6.33,4312238950
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.readStringInternal,412113,6.09,4145088417
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.read,343471,5.07,3455848982
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.String.valueOf,304995,4.51,3069489448
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,som.Vector.<init>,174195,2.57,1752241156
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,som.Vector.append,123626,1.83,1243114547
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.readNumber,121322,1.79,1218032068
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.isWhiteSpace,104559,1.54,1051048529
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.readChar,103232,1.52,1036875225
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.readValue,97895,1.45,984040705
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.isDigit,75660,1.12,759817147
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,jbyte_disjoint_arraycopy,57745,0.85,580356774
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.AbstractStringBuilder.append,45960,0.68,461543878
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,jdk.internal.util.ArraysSupport.hashCodeOfUnsigned,44713,0.66,449394845
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.readDigit,43257,0.64,434359680
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.readArray,41736,0.62,419700716
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.StringLatin1.charAt,36687,0.54,368984055
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.endCapture,34855,0.51,350183863
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.StringLatin1.hashCode,31808,0.47,319613404
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.String.isLatin1,30665,0.45,308332984
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.Object.clone,28916,0.43,290493838
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonObject$HashIndexTable.<init>,28705,0.42,288703084
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,jdk.internal.util.Preconditions.checkIndex,27437,0.41,275898086
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,G1ParScanThreadState::trim_queue_to_threshold,24235,0.36,245297032
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.AbstractStringBuilder.needsNewBuffer,22304,0.33,224008529
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,java.lang.StringBuilder.toString,21659,0.32,217871676
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.skipWhiteSpace,20222,0.3,203288991
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.readObject,18192,0.27,183151622
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.readString,14931,0.22,150203399
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonPureStringParser.startCapture,10803,0.16,108509534
Json,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/Json_BuboOn.txt,6763289,json.JsonArray.<init>,9158,0.14,92128878
