benchmark,mode,run_dir,input_file,total_samples,method,samples,percent,ns
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.NBodySystem.advance,5249828,72.69,52735973156
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.getZ,305350,4.23,3067419954
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,java.lang.Math.sqrt,290490,4.02,2918798490
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.setVX,238272,3.3,2393263304
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.getX,227796,3.15,2288382838
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.getVZ,187935,2.6,1887990821
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.setVZ,176201,2.44,1770014614
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.getVX,120776,1.68,1218364931
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.getVY,112470,1.56,1130263433
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.setZ,72111,1.0,724617010
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,NBody.innerBenchmarkLoop,49303,0.68,495293685
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.getY,49012,0.68,492461756
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.setVY,27790,0.38,279141490
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.setY,24373,0.34,244810369
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.setX,24013,0.33,241179109
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,java.lang.String.hashCode,18268,0.25,183798172
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,nbody.Body.getMass,7541,0.1,75818531
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,do_user_addr_fault_[k],559,0.01,5754820
NBody,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/NBody_BuboOn.txt,7221243,java.lang.AbstractStringBuilder* java.lang.AbstractStringBuilder::append,373,0.01,3708025
