benchmark,mode,run_dir,input_file,total_samples,method,samples,percent,ns
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.crc32Loop,1254928,13.92,12605590714
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.editDistanceLoop,1151310,12.77,11567521362
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.mandelbrotLoop,774101,8.59,7778264967
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.bubbleSortLoop,710422,7.88,7135111039
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,java.lang.String.hashCode,646967,7.18,6502083390
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.monteCarloPiLoop,627991,6.97,6308154540
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.fibonacciLoop,586422,6.51,5894329196
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.parseJsonLoop,524029,5.81,5265064377
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.matrixMultiplyLoop,493998,5.49,4967806158
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.sieveLoop,478183,5.31,4805617205
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.polynomialLoop,398131,4.42,4002446254
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.histogramLoop,350325,3.89,3522637056
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.raySphereLoop,321787,3.58,3238018587
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.base64EncodeLoop,306474,3.4,3079628877
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.blurLoop,205455,2.28,2064546439
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,LoopBenchmarks.main,35058,0.39,352255672
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,do_user_addr_fault_[k],3786,0.04,39498665
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,void com.oracle.svm.core.genscavenge.GreyToBlackObjRefVisitor::visitObjectReferences,3282,0.04,32816589
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,void com.oracle.svm.core.genscavenge.GreyToBlackObjectVisitor::visitObject,2084,0.02,20801102
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,java.lang.AbstractStringBuilder* java.lang.AbstractStringBuilder::append,1401,0.02,13940245
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,G1ParScanThreadState::trim_queue_to_threshold,1320,0.01,13260370
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,clear_page_erms_[k],1200,0.01,13163390
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,_raw_spin_unlock_irqrestore_[k],887,0.01,12139536
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,void LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.iterators.PredicatedProxyNodeIterator::forward,1212,0.01,12076306
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,void com.oracle.svm.core.UnmanagedMemoryUtil::copyLongsForward,1204,0.01,11962576
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,int org.graalvm.collections.EconomicMapImpl::findLinear,1189,0.01,11870591
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,void com.oracle.svm.core.graal.jdk.SubstrateArraycopySnippets::doArraycopy,1076,0.01,10718976
LoopBenchmarks,BuboOn,bubo_runs6_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs6_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,9010321,int LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.NodeIdAccessor::getNodeId,1018,0.01,10151884
