benchmark,comp_id,comp_name,method_dot,loop_id,loop_call_count,baseline_exclusive_cycles,slowdown_exclusive_cycles,slowdown_pct,loop_median_pct,runtime_share_pct,total_cycles_slowdown,prog_slowdown_pct
CD,208,cd.CollisionDetector.reduceCollisionSet,cd.CollisionDetector.reduceCollisionSet,4,0,138432,143358,3.5584257975034674,73.11827956989245,2.5017951381913074e-05,573020539578,-1.0
CD,208,cd.CollisionDetector.reduceCollisionSet,cd.CollisionDetector.reduceCollisionSet,5,0,144,128,-11.11111111111111,200.0,2.233776822280496e-08,573020539578,-1.0
CD,209,cd.CollisionDetector.reduceCollisionSet,cd.CollisionDetector.reduceCollisionSet,0,3,197711460780,297314120668,50.377787658365,86.5284974093264,51.885421225381634,573020539578,-1.0
CD,209,cd.CollisionDetector.reduceCollisionSet,cd.CollisionDetector.reduceCollisionSet,1,2,6363652154,10500864072,65.01316882003792,56.792777300086016,1.8325458420274678,573020539578,-1.0
CD,209,cd.CollisionDetector.reduceCollisionSet,cd.CollisionDetector.reduceCollisionSet,2,0,46721514,44907954,-3.881637910963245,-30.0,0.007837058342284271,573020539578,-1.0
CD,209,cd.CollisionDetector.reduceCollisionSet,cd.CollisionDetector.reduceCollisionSet,3,0,1406447574,1648846684,17.234848598771872,11.29807692307692,0.2877465239229104,573020539578,-1.0
CD,209,cd.CollisionDetector.reduceCollisionSet,cd.CollisionDetector.reduceCollisionSet,4,0,2107780842,3339185872,58.421872210944024,73.11827956989245,0.5827340629812567,573020539578,-1.0
CD,209,cd.CollisionDetector.reduceCollisionSet,cd.CollisionDetector.reduceCollisionSet,5,0,13738644,9868390,-28.170567633894585,200.0,0.0017221703793144237,573020539578,-1.0
CD,213,cd.Simulator.simulate,cd.Simulator.simulate,0,6,2122,2324,9.519321394910461,,4.055701042953026e-07,573020539578,-1.0
CD,214,cd.Simulator.simulate,cd.Simulator.simulate,0,6,2459964102,1669280658,-32.14207245370607,,0.29131253466574497,573020539578,-1.0
CD,214,cd.Simulator.simulate,cd.Simulator.simulate,2,0,2248326,2070436,-7.912108831192629,,0.00036131968350118287,573020539578,-1.0
CD,227,"java.util.Arrays.copyOf(Object[],",java.util.Arrays.copyOf,0,0,156691744,159775862,1.96827090009286,,0.027883095101209926,573020539578,-1.0
CD,227,"java.util.Arrays.copyOf(Object[],",java.util.Arrays.copyOf,1,0,3040,3026,-0.4605263157894736,,5.280788018922485e-07,573020539578,-1.0
CD,231,cd.Simulator.<init>,cd.Simulator.<init>,0,3,75546,86542,14.55537023800069,,1.5102774512015522e-05,573020539578,-1.0
CD,232,cd.Simulator.<init>,cd.Simulator.<init>,0,3,1648158,1631072,-1.036672454946674,,0.0002846445960211479,573020539578,-1.0
CD,232,cd.Simulator.<init>,cd.Simulator.<init>,1,0,11254,11526,2.416918429003021,,2.0114462229378904e-06,573020539578,-1.0
CD,235,CD.benchmark,CD.benchmark,0,11,406495836,636921000,56.6857378583332,,0.1111515130799778,573020539578,-1.0
CD,235,CD.benchmark,CD.benchmark,1,6,147966,152744,3.2291202032899453,,2.665593804237594e-05,573020539578,-1.0
CD,235,CD.benchmark,CD.benchmark,2,6,6461218,6362318,-1.5306711520954717,,0.0011103123815920312,573020539578,-1.0
CD,235,CD.benchmark,CD.benchmark,4,0,148,178,20.27027027027027,,3.106345893483815e-08,573020539578,-1.0
CD,235,CD.benchmark,CD.benchmark,5,0,11608,14280,23.018607856650586,,2.4920572673566783e-06,573020539578,-1.0
CD,236,CD.benchmark,CD.benchmark,0,11,297940064086,446474515076,49.85380245710282,,77.91597058716349,573020539578,-1.0
CD,236,CD.benchmark,CD.benchmark,1,3,6330152,6954202,9.8583730690827,,0.0012136043160200524,573020539578,-1.0
CD,236,CD.benchmark,CD.benchmark,2,6,7492516452,6415487150,-14.374733894811872,,1.1195911327584653,573020539578,-1.0
CD,236,CD.benchmark,CD.benchmark,3,0,63522,57872,-8.894556216743805,,1.0099463457735693e-05,573020539578,-1.0
CD,236,CD.benchmark,CD.benchmark,4,0,11557886,9392406,-18.735952232095038,,0.0016391045959568958,573020539578,-1.0
CD,240,"java.lang.StringLatin1.inflate(byte[],",java.lang.StringLatin1.inflate,0,0,11212,11542,2.9432750624331074,,2.014238443965741e-06,573020539578,-1.0
CD,240,"java.lang.StringLatin1.inflate(byte[],",java.lang.StringLatin1.inflate,1,0,32582,18636,-42.802774538088514,,3.2522394421890096e-06,573020539578,-1.0
CD,240,"java.lang.StringLatin1.inflate(byte[],",java.lang.StringLatin1.inflate,2,0,12882,14356,11.442322620711069,,2.505320317238969e-06,573020539578,-1.0
