comp_id,loop_id,method,comp_name,loop_call_count,slow_median,slow_min,slow_max,runtime_share,vtune_median,prog_slowdown,num_runs
140,5,java.util.Properties$LineReader.readLine(),java.util.Properties$LineReader.readLine(),0,22.68041237113402,0.0,153.26086956521738,6.334226331149162e-08,,82.52044538316134,3
141,0,java.util.Properties$LineReader.readLine()-Re-Comp,java.util.Properties$LineReader.readLine()-Re-Comp,2,-3.551072686519372,-4.28885280351514,-3.0027556935162014,1.603127816934256e-05,,82.52044538316134,3
141,1,java.util.Properties$LineReader.readLine()-Re-Comp,java.util.Properties$LineReader.readLine()-Re-Comp,1,-0.6914111123684509,-4.123849297730098,0.1809315389519756,9.284911150310953e-05,,82.52044538316134,3
141,2,java.util.Properties$LineReader.readLine()-Re-Comp,java.util.Properties$LineReader.readLine()-Re-Comp,0,-0.2989912977795962,-1.340604053061671,11.903594642038176,3.3720450548621776e-05,,82.52044538316134,3
167,0,LoopBenchmarks.fibonacciLoop,LoopBenchmarks.fibonacciLoop(int),0,-1.9607843137254901,-3.7735849056603774,3.7735849056603774,2.7149796958148922e-08,,82.52044538316134,3
167,1,LoopBenchmarks.fibonacciLoop,LoopBenchmarks.fibonacciLoop(int),0,0.04149377593360996,-0.04148516905206388,159.61060480530242,2.5669866849449823e-06,,82.52044538316134,3
167,2,LoopBenchmarks.fibonacciLoop,LoopBenchmarks.fibonacciLoop(int),0,0.0,-4.10958904109589,2.8169014084507045,3.885701867007468e-08,,82.52044538316134,3
168,0,LoopBenchmarks.fibonacciLoop,LoopBenchmarks.fibonacciLoop(int)-Re-Comp,0,0.07111340487681928,-0.04206673888123508,0.2459357502242267,0.00035508474153019026,,82.52044538316134,3
168,1,LoopBenchmarks.fibonacciLoop,LoopBenchmarks.fibonacciLoop(int)-Re-Comp,0,0.029008914224750017,-0.018727485182194522,0.1489799338544379,0.0551612022722604,,82.52044538316134,3
168,2,LoopBenchmarks.fibonacciLoop,LoopBenchmarks.fibonacciLoop(int)-Re-Comp,0,0.6782875980551795,-0.4368191028285343,1.396559400006849,0.00046893710702574655,,82.52044538316134,3
169,1,LoopBenchmarks.main,LoopBenchmarks.main(String[]),0,7.5,-2.380952380952381,15.0,2.289100527843929e-08,,82.52044538316134,3
169,2,LoopBenchmarks.main,LoopBenchmarks.main(String[]),0,-0.07596549945282473,-0.39144857346592593,-0.03707030211341633,0.02144884382520884,,82.52044538316134,3
169,3,LoopBenchmarks.main,LoopBenchmarks.main(String[]),0,-0.11829652996845426,-0.4139562389118865,0.15807152736613317,2.696570638117786e-06,,82.52044538316134,3
169,4,LoopBenchmarks.main,LoopBenchmarks.main(String[]),0,1.5151515151515151,-4.411764705882353,3.0303030303030303,3.565936181886231e-08,,82.52044538316134,3
169,5,LoopBenchmarks.main,LoopBenchmarks.main(String[]),0,-0.0584391501055421,-0.3377263270432388,-0.025042307478302266,3.817940522711732,,82.52044538316134,3
169,6,LoopBenchmarks.main,LoopBenchmarks.main(String[]),0,-0.5277597527752972,-0.8006394971035552,-0.2457678017260511,0.034656692055183555,,82.52044538316134,3
179,0,"java.util.regex.Pattern$BmpCharPropertyGreedy.match(Matcher,","java.util.regex.Pattern$BmpCharPropertyGreedy.match(Matcher,",0,0.6162345941351466,-66.77461139896373,0.9293278582234709,2.4857846190308055e-06,,82.52044538316134,3
183,0,LoopBenchmarks.mandelbrotLoop,"LoopBenchmarks.mandelbrotLoop(double,",0,-0.2640333583608856,-0.27426366487669157,0.41109228999864045,0.0007255309446490932,,82.52044538316134,3
184,1,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.3306376068819919,-0.26086148992232344,1.1459277801540773,0.004010718203267274,,82.52044538316134,3
184,2,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.4480445513226174,-0.12663998784256117,0.7028851277626937,2.112437867041896e-05,,82.52044538316134,3
184,3,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,3.3333333333333335,-1.639344262295082,5.0,3.300185147321412e-08,,82.52044538316134,3
184,4,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.4051423656692771,-0.4593071927958911,0.0520479746548993,2.342495128528288e-05,,82.52044538316134,3
184,5,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.025114248737773244,-0.22931049125829583,0.8256042171931837,0.002144547633035008,,82.52044538316134,3
186,1,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.007653943391099127,-0.06486292997009344,0.004789351632767306,0.09263283515476518,,82.52044538316134,3
186,2,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.101059250664371,-11.625066032752244,3.371900826446281,1.4249384611348473e-05,,82.52044538316134,3
186,3,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-6.0344827586206895,-18.867924528301888,53.44827586206896,6.865757723333191e-08,,82.52044538316134,3
186,4,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,4.508122471163718,-16.039799802199777,31.751069900142653,1.8420987640487212e-05,,82.52044538316134,3
186,5,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.06146519754216456,-0.12141501694873064,-0.04567683112980079,0.05285290586875596,,82.52044538316134,3
187,1,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.027188237771952062,-0.09369182385195304,-0.0020802183850460983,7.284109317177431,,82.52044538316134,3
187,2,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.02710426096322726,-0.09351809016532442,-0.0021811836510402327,7.281981137427238,,82.52044538316134,3
187,3,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.10822305340902619,-8.253526031690754,2.6499249662823168,2.8062321063601998e-05,,82.52044538316134,3
187,4,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.007924801023728565,-0.18395312664962987,0.03236234512410334,0.04113031128721252,,82.52044538316134,3
187,5,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.09184250188394875,-12.236535188181646,5.992471769134253,2.2485355370946946e-05,,82.52044538316134,3
187,6,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,6.578947368421052,1.36986301369863,19.672131147540984,3.938930659706201e-08,,82.52044538316134,3
187,7,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.3440461475072105,-0.8101702219349279,10.339577373811942,2.546225075506398e-05,,82.52044538316134,3
187,8,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.2768667861365374,-0.7819362319127245,0.08562678784717695,0.055314102171914854,,82.52044538316134,3
187,9,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.04384193531069067,-0.07297870383312303,-0.004790822191934369,4.172910090976212,,82.52044538316134,3
191,0,LoopBenchmarks.parseJsonLoop,LoopBenchmarks.parseJsonLoop(char[])-Re-Comp,0,116.316148928498,110.11677836275777,128.67999905908187,6.141140158477509,102.77442702050668,82.52044538316134,3
193,1,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.3518211920529801,-0.48269204247689973,0.24939383443020438,7.688051962290538e-06,,82.52044538316134,3
193,2,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,2.631578947368421,-5.0,2.7027027027027026,2.022694122551833e-08,,82.52044538316134,3
193,3,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-3.3333333333333335,-3.4482758620689653,3.508771929824561,3.087269976526482e-08,,82.52044538316134,3
193,4,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-3.278688524590164,-3.278688524590164,-1.6666666666666667,3.140498769225215e-08,,82.52044538316134,3
194,1,LoopBenchmarks.matrixMultiplyLoop,"LoopBenchmarks.matrixMultiplyLoop(double[][],",0,0.010767875084413552,-0.2889785800676963,0.9261285197319468,0.002588490388833756,,82.52044538316134,3
194,2,LoopBenchmarks.matrixMultiplyLoop,"LoopBenchmarks.matrixMultiplyLoop(double[][],",0,0.05606876024288212,-0.28597114443309196,1.143237165551644,0.0022838984138071634,136.6801367733914,82.52044538316134,3
194,3,LoopBenchmarks.matrixMultiplyLoop,"LoopBenchmarks.matrixMultiplyLoop(double[][],",0,-15.03510945890128,-17.388548489330237,25.82361885453624,2.1900836212906795e-06,,82.52044538316134,3
194,4,LoopBenchmarks.matrixMultiplyLoop,"LoopBenchmarks.matrixMultiplyLoop(double[][],",0,1.6909222175779912,-10.292298934060973,22.1782064530945,2.8487040029743077e-05,,82.52044538316134,3
194,5,LoopBenchmarks.matrixMultiplyLoop,"LoopBenchmarks.matrixMultiplyLoop(double[][],",0,-15.501519756838904,-19.098360655737707,1.9795221843003412,5.254284234841762e-07,,82.52044538316134,3
195,0,LoopBenchmarks.matrixMultiplyLoop,"LoopBenchmarks.matrixMultiplyLoop(double[][],-Re-Comp",0,0.17374508270024236,0.018714253662366096,3.3429267246451113,0.0036137373350322,,82.52044538316134,3
195,1,LoopBenchmarks.matrixMultiplyLoop,"LoopBenchmarks.matrixMultiplyLoop(double[][],-Re-Comp",0,3.051791303284656,2.7785717492549473,3.078100733716969,0.383766421596739,,82.52044538316134,3
195,2,LoopBenchmarks.matrixMultiplyLoop,"LoopBenchmarks.matrixMultiplyLoop(double[][],-Re-Comp",0,125.7263454137758,124.77365294711602,126.1724752473754,6.996033459516691,136.6801367733914,82.52044538316134,3
197,0,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,-23.25943212757682,-23.307522123893808,-23.12164331986047,7.381550678856724e-06,73.80467955239064,82.52044538316134,3
197,1,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,-18.2101839456141,-20.773521508246805,-16.045414042934993,0.010536064825814609,375.0,82.52044538316134,3
197,2,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,81.07127321064995,80.60486882021073,81.94336739107948,3.0000745796492363,,82.52044538316134,3
197,3,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,112.19937573052991,111.82783015955857,112.24341715216457,2.2341102805877067,110.20746887966806,82.52044538316134,3
197,4,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,103.42083922027119,103.292113707033,103.83631908633329,0.5343221747333361,97.9933110367893,82.52044538316134,3
197,5,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,-11.721532181012769,-12.575268348023389,-10.153576129881527,1.081862459241812e-05,,82.52044538316134,3
199,1,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,-2.1756534118980353,-3.8658157172696668,-0.12303578495805505,0.0002581886819884277,375.0,82.52044538316134,3
200,1,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,-2.2112041758105185,-6.816651072920825,-0.16815375203506155,0.00015915409016921002,375.0,82.52044538316134,3
200,2,LoopBenchmarks.sieveLoop,"LoopBenchmarks.sieveLoop(boolean[],-Re-Comp",0,-2.469964740873539,-8.767710110401875,5.612280981467194,0.002178149954655173,,82.52044538316134,3
204,0,LoopBenchmarks.histogramLoop,"LoopBenchmarks.histogramLoop(int[],-Re-Comp",0,0.6055850635763721,0.28047831034276244,1.922687099651342,5.347147916202447e-05,,82.52044538316134,3
204,1,LoopBenchmarks.histogramLoop,"LoopBenchmarks.histogramLoop(int[],-Re-Comp",0,110.44240746547615,109.44923076097528,112.46097633365608,4.4607741353300225,113.32082551594749,82.52044538316134,3
207,1,LoopBenchmarks.crc32Loop,LoopBenchmarks.crc32Loop(byte[]),0,-4.166666666666666,-39.189189189189186,6.521739130434782,2.4485244641416926e-08,,82.52044538316134,3
208,0,LoopBenchmarks.crc32Loop,LoopBenchmarks.crc32Loop(byte[])-Re-Comp,0,99.45080991398117,99.31726464924638,99.50278076717586,16.69313597108575,99.97895401452173,82.52044538316134,3
209,0,LoopBenchmarks.polynomialLoop,"LoopBenchmarks.polynomialLoop(double[],",0,-44.06779661016949,-46.666666666666664,-43.93939393939394,1.9696911518657063e-08,,82.52044538316134,3
209,1,LoopBenchmarks.polynomialLoop,"LoopBenchmarks.polynomialLoop(double[],",0,-4.716607213634562,-16.66077946544213,-3.547008547008547,3.767533947216283e-06,,82.52044538316134,3
209,2,LoopBenchmarks.polynomialLoop,"LoopBenchmarks.polynomialLoop(double[],",0,0.9345794392523363,-13.934426229508196,2.8846153846153846,5.695480818764372e-08,,82.52044538316134,3
210,0,LoopBenchmarks.polynomialLoop,"LoopBenchmarks.polynomialLoop(double[],-Re-Comp",0,-0.20881844425090257,-0.3283117417761253,-0.10197462310905835,0.0002055328695355426,,82.52044538316134,3
210,1,LoopBenchmarks.polynomialLoop,"LoopBenchmarks.polynomialLoop(double[],-Re-Comp",0,0.02814911143332464,-0.150898949451587,0.2000840671656394,0.044994775398221123,,82.52044538316134,3
210,2,LoopBenchmarks.polynomialLoop,"LoopBenchmarks.polynomialLoop(double[],-Re-Comp",0,0.04184950916504251,-0.13792650487668714,0.7486372113039736,0.00017816229112897286,,82.52044538316134,3
211,1,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,158.1818181818182,12.121212121212121,180.0,7.559355231484602e-08,,82.52044538316134,3
211,2,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.003456892526355706,-0.017972579584936203,0.031834774177376055,2.5900117987816977,,82.52044538316134,3
211,3,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.7007007007007007,-7.577468322669678,11.5423314647118,3.9213651581156194e-06,,82.52044538316134,3
211,4,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,2.380952380952381,-4.545454545454546,6.976744186046512,2.289100527843929e-08,,82.52044538316134,3
213,0,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],",0,-0.8431703204047217,-15.036378334680677,2.1756021756021755,6.260423769173162e-07,25.0,82.52044538316134,3
213,1,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],",0,-10.15128261346196,-15.78407224958949,0.09715812484819043,2.1839773644289923e-06,29.20792079207922,82.52044538316134,3
213,2,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],",0,-35.233160621761655,-41.68336673346693,36.0655737704918,1.3308723999092608e-07,102.60129276367648,82.52044538316134,3
214,0,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],-Re-Comp",0,0.5340190864495554,0.20585331221752587,0.6222413377200786,0.03740206942585336,25.0,82.52044538316134,3
214,1,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],-Re-Comp",0,9.744192693320919,9.334878411772216,9.75243723214828,2.075160362227803,29.20792079207922,82.52044538316134,3
214,2,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],-Re-Comp",0,83.50220256489096,82.48869575364559,83.52324620561329,12.474066397338804,102.60129276367648,82.52044538316134,3
214,3,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],-Re-Comp",0,14.179462089594864,13.023148178205535,16.5423786255228,0.05573509872646547,42.857142857142854,82.52044538316134,3
214,4,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],-Re-Comp",0,26.206972001964797,26.164122735785263,26.704593279703047,0.06408922511555039,31.250000000000007,82.52044538316134,3
214,5,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],-Re-Comp",0,25.367258095523532,24.558323543423946,25.370906390676467,0.06381376753440468,166.66666666666669,82.52044538316134,3
214,6,LoopBenchmarks.editDistanceLoop,"LoopBenchmarks.editDistanceLoop(char[],-Re-Comp",0,18.296055248270044,17.583394564281253,18.57069436919542,0.059231115509062564,50.000000000000014,82.52044538316134,3
217,0,LoopBenchmarks.monteCarloPiLoop,"LoopBenchmarks.monteCarloPiLoop(long,-Re-Comp",0,114.2370330187409,113.62489271121223,114.24444198585985,8.431820701552608,101.40461215932919,82.52044538316134,3
218,1,LoopBenchmarks.bubbleSortLoop,LoopBenchmarks.bubbleSortLoop(int[]),0,-0.029681424496166196,-0.09758566725024265,0.009706401602296464,0.011435818679288943,114.9149338374291,82.52044538316134,3
218,2,LoopBenchmarks.bubbleSortLoop,LoopBenchmarks.bubbleSortLoop(int[]),0,-8.233117483811286,-8.590032556974705,5.198926043446424,2.112360673135979e-06,,82.52044538316134,3
219,0,LoopBenchmarks.bubbleSortLoop,LoopBenchmarks.bubbleSortLoop(int[])-Re-Comp,0,1.9445653838336223,1.8175853054524238,1.959051410620762,0.03252071672072289,-100.0,82.52044538316134,3
219,1,LoopBenchmarks.bubbleSortLoop,LoopBenchmarks.bubbleSortLoop(int[])-Re-Comp,0,113.07433147629136,112.99560762400162,113.38874363036821,10.031632581755943,114.9149338374291,82.52044538316134,3
220,1,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.21713011315894867,0.08919248315417173,0.34369278880277837,0.0008151638291779063,,82.52044538316134,3
220,2,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,25.0,-30.18867924528302,28.57142857142857,2.395031763953438e-08,,82.52044538316134,3
220,3,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.12722231283640514,-1.3484389374609975,1.7944939292374704,8.168122773642982e-05,,82.52044538316134,3
220,4,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-0.22156496516789395,-0.8873884626690676,-0.021092502758996087,0.012187465048850255,,82.52044538316134,3
220,5,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,39.70260223048327,-1.6381236038719285,43.115124153498876,1.0002836957718003e-06,,82.52044538316134,3
220,6,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.0,-3.076923076923077,1.5625,3.3537984477713374e-08,,82.52044538316134,3
221,1,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.033501920300236875,-0.12400698021236663,0.6568253999910254,0.0008567634808635057,,82.52044538316134,3
221,2,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.0,-5.128205128205128,2.7027027027027026,2.022471267338459e-08,,82.52044538316134,3
221,3,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,0.0,-0.7874015748031495,0.8,6.706827880040289e-08,,82.52044538316134,3
221,4,LoopBenchmarks.main,LoopBenchmarks.main(String[])-Re-Comp,0,-1.5625,-7.246376811594203,3.1746031746031744,3.406267397622668e-08,,82.52044538316134,3
222,1,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],",0,-0.21182205133098583,-1.2800505185346838,0.4530106257196725,0.0033959013946659065,0.0,82.52044538316134,3
222,2,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],",0,1.9230769230769231,-16.923076923076923,5.88235294117647,2.874354805731552e-08,102.05706702057067,82.52044538316134,3
222,3,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],",0,-3.8461538461538463,-7.6923076923076925,0.0,1.3307198174683112e-08,50.0,82.52044538316134,3
222,4,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],",0,-16.632443531827516,-21.21212121212121,-3.595890410958904,6.484010332357919e-07,,82.52044538316134,3
222,5,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],",0,0.0,-1.6666666666666667,129.5081967213115,3.2469563546226794e-08,,82.52044538316134,3
223,0,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],-Re-Comp",0,0.2011199722970313,-0.4500385599280201,0.5338866763626109,0.05213727442266511,-75.0,82.52044538316134,3
223,1,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],-Re-Comp",0,2.1867376515831793,1.8498688417084765,2.2484690893932893,0.015894250801266246,0.0,82.52044538316134,3
223,2,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],-Re-Comp",0,101.31970662139096,100.70698370181724,101.99057336297248,2.6684353477062728,102.05706702057067,82.52044538316134,3
223,3,LoopBenchmarks.blurLoop,"LoopBenchmarks.blurLoop(int[][],-Re-Comp",0,-0.07428503309160071,-0.37687235506555256,0.026532708510540768,0.016019234625388606,50.0,82.52044538316134,3
229,0,LoopBenchmarks.base64EncodeLoop,"LoopBenchmarks.base64EncodeLoop(byte[],-Re-Comp",0,7.822381548243093,3.1051697205393602,8.549779360532632,0.0001187797375307877,,82.52044538316134,3
229,1,LoopBenchmarks.base64EncodeLoop,"LoopBenchmarks.base64EncodeLoop(byte[],-Re-Comp",0,101.17683594004403,101.01106923768452,102.25429284045498,4.034888541374763,101.47505422993494,82.52044538316134,3
229,2,LoopBenchmarks.base64EncodeLoop,"LoopBenchmarks.base64EncodeLoop(byte[],-Re-Comp",0,-4.251654621529098,-5.387157811962451,-0.5232988958362678,0.00016750519729945946,,82.52044538316134,3
229,3,LoopBenchmarks.base64EncodeLoop,"LoopBenchmarks.base64EncodeLoop(byte[],-Re-Comp",0,4.189974911852454,3.434302925486363,8.209211127914747,0.00013103077595858628,,82.52044538316134,3
232,0,LoopBenchmarks.raySphereLoop,"LoopBenchmarks.raySphereLoop(double[],-Re-Comp",0,97.76784216496867,96.5287818041442,99.62061314935711,4.186912955493749,103.8099315068493,82.52044538316134,3
