benchmark,comp_id,comp_name,method_dot,loop_id,loop_call_count,baseline_exclusive_cycles,slowdown_exclusive_cycles,slowdown_pct,loop_median_pct,runtime_share_pct,total_cycles_slowdown,prog_slowdown_pct
LoopBenchmarks,52,java.util.ImmutableCollections$SetN$SetNIterator.next(),,0,0,351648,364210,3.5723223223223224,,9.628968787740308e-05,378244034256,82.52044538316134
LoopBenchmarks,57,"java.util.HashMap.putVal(int,",,0,0,11722,10870,-7.268384234772224,,2.873806065806462e-06,378244034256,82.52044538316134
LoopBenchmarks,58,java.lang.String.equals(Object),,0,0,4664,3882,-16.766723842195542,,1.026321540704755e-06,378244034256,82.52044538316134
LoopBenchmarks,84,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",,0,0,76,76,0.0,,2.0092848298186856e-08,378244034256,82.52044538316134
LoopBenchmarks,84,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",,1,0,124,50,-59.67741935483871,,1.3218979143543984e-08,378244034256,82.52044538316134
LoopBenchmarks,84,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",,2,0,128,142,10.9375,,3.7541900767664915e-08,378244034256,82.52044538316134
LoopBenchmarks,85,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,-Re-Comp",,0,0,166080,151876,-8.552504816955683,,4.015291352809772e-05,378244034256,82.52044538316134
LoopBenchmarks,85,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,-Re-Comp",,1,0,251676,239096,-4.998490122220633,,6.321210074609584e-05,378244034256,82.52044538316134
LoopBenchmarks,85,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,-Re-Comp",,2,0,232002,232470,0.20172239894483668,,6.14603216299934e-05,378244034256,82.52044538316134
LoopBenchmarks,87,"java.lang.StringCoding.countPositives(byte[],",,0,0,206,344,66.99029126213593,,9.09465765075826e-08,378244034256,82.52044538316134
LoopBenchmarks,88,"java.lang.StringCoding.countPositives(byte[],-Re-Comp",,0,0,8008,8846,10.464535464535464,,2.3387017900758015e-06,378244034256,82.52044538316134
LoopBenchmarks,138,"java.lang.StringLatin1.equals(byte[],",,0,0,39172,40568,3.563770039824364,,1.0725350917905846e-05,378244034256,82.52044538316134
LoopBenchmarks,140,java.util.Properties$LineReader.readLine(),,1,1,261984,321884,22.86399169414926,,8.509955765281023e-05,378244034256,82.52044538316134
LoopBenchmarks,140,java.util.Properties$LineReader.readLine(),,2,0,15472,14698,-5.00258531540848,,3.885851109036189e-06,378244034256,82.52044538316134
LoopBenchmarks,140,java.util.Properties$LineReader.readLine(),,5,0,196,222,13.26530612244898,,5.8692267397335284e-08,378244034256,82.52044538316134
LoopBenchmarks,141,java.util.Properties$LineReader.readLine()-Re-Comp,,0,2,58546,63998,9.31233559935777,,1.691976454457056e-05,378244034256,82.52044538316134
LoopBenchmarks,141,java.util.Properties$LineReader.readLine()-Re-Comp,,1,1,350184,347562,-0.7487492289767664,,9.188829658176868e-05,378244034256,82.52044538316134
LoopBenchmarks,141,java.util.Properties$LineReader.readLine()-Re-Comp,,2,0,127440,128622,0.9274952919020715,,3.4005030708018285e-05,378244034256,82.52044538316134
LoopBenchmarks,167,LoopBenchmarks.fibonacciLoop(int),LoopBenchmarks.fibonacciLoop,0,0,110,106,-3.6363636363636362,,2.8024235784313247e-08,378244034256,82.52044538316134
LoopBenchmarks,167,LoopBenchmarks.fibonacciLoop(int),LoopBenchmarks.fibonacciLoop,1,0,9772,9658,-1.1665984445354072,,2.553378011366956e-06,378244034256,82.52044538316134
LoopBenchmarks,167,LoopBenchmarks.fibonacciLoop(int),LoopBenchmarks.fibonacciLoop,2,0,158,142,-10.126582278481013,,3.7541900767664915e-08,378244034256,82.52044538316134
LoopBenchmarks,168,LoopBenchmarks.fibonacciLoop(int)-Re-Comp,LoopBenchmarks.fibonacciLoop,0,0,1331652,1331226,-0.03199033981851114,,0.00035194897458686963,378244034256,82.52044538316134
LoopBenchmarks,168,LoopBenchmarks.fibonacciLoop(int)-Re-Comp,LoopBenchmarks.fibonacciLoop,1,0,207272136,207368246,0.04636899192277345,,0.05482393037814596,378244034256,82.52044538316134
LoopBenchmarks,168,LoopBenchmarks.fibonacciLoop(int)-Re-Comp,LoopBenchmarks.fibonacciLoop,2,0,1761840,1752998,-0.50186169005131,,0.0004634568800134863,378244034256,82.52044538316134
LoopBenchmarks,169,LoopBenchmarks.main(String[]),LoopBenchmarks.main,1,0,98,84,-14.285714285714285,,2.220788496115389e-08,378244034256,82.52044538316134
