comp_id,method,node,loop_id
89,java.lang.StringCoding.countPositives,b26,0
90,java.lang.StringCoding.countPositives,b12,0
90,java.lang.StringCoding.countPositives,b13,0
90,java.lang.StringCoding.countPositives,b15,0
140,BuboAgentCompilerMarkers.warmupMarkers,b3,0
140,BuboAgentCompilerMarkers.warmupMarkers,b4,0
140,BuboAgentCompilerMarkers.warmupMarkers,b6,1
140,BuboAgentCompilerMarkers.warmupMarkers,b7,1
140,BuboAgentCompilerMarkers.warmupMarkers,b9,2
140,BuboAgentCompilerMarkers.warmupMarkers,b10,2
141,BuboAgentCompilerMarkers.warmupMarkers,b1,0
141,BuboAgentCompilerMarkers.warmupMarkers,b2,0
141,BuboAgentCompilerMarkers.warmupMarkers,b4,1
141,BuboAgentCompilerMarkers.warmupMarkers,b5,1
141,BuboAgentCompilerMarkers.warmupMarkers,b7,2
141,BuboAgentCompilerMarkers.warmupMarkers,b8,2
165,java.io.BufferedInputStream.getBufIfOpen,b7,0
165,java.io.BufferedInputStream.getBufIfOpen,b8,0
195,java.util.regex.Pattern$BmpCharPropertyGreedy.match,b7,0
195,java.util.regex.Pattern$BmpCharPropertyGreedy.match,b8,0
195,java.util.regex.Pattern$BmpCharPropertyGreedy.match,b9,0
195,java.util.regex.Pattern$BmpCharPropertyGreedy.match,b10,0
207,java.util.Properties$LineReader.readLine,b67,1
207,java.util.Properties$LineReader.readLine,b68,1
207,java.util.Properties$LineReader.readLine,b99,2
207,java.util.Properties$LineReader.readLine,b100,2
207,java.util.Properties$LineReader.readLine,b114,0
207,java.util.Properties$LineReader.readLine,b115,0
207,java.util.Properties$LineReader.readLine,b116,0
207,java.util.Properties$LineReader.readLine,b118,0
207,java.util.Properties$LineReader.readLine,b119,0
207,java.util.Properties$LineReader.readLine,b120,0
207,java.util.Properties$LineReader.readLine,b121,0
207,java.util.Properties$LineReader.readLine,b123,0
207,java.util.Properties$LineReader.readLine,b125,0
207,java.util.Properties$LineReader.readLine,b126,0
207,java.util.Properties$LineReader.readLine,b127,0
207,java.util.Properties$LineReader.readLine,b132,0
207,java.util.Properties$LineReader.readLine,b133,0
207,java.util.Properties$LineReader.readLine,b135,0
207,java.util.Properties$LineReader.readLine,b136,0
207,java.util.Properties$LineReader.readLine,b137,0
207,java.util.Properties$LineReader.readLine,b138,0
207,java.util.Properties$LineReader.readLine,b139,0
207,java.util.Properties$LineReader.readLine,b140,3
207,java.util.Properties$LineReader.readLine,b141,3
207,java.util.Properties$LineReader.readLine,b142,0
207,java.util.Properties$LineReader.readLine,b143,0
207,java.util.Properties$LineReader.readLine,b144,0
207,java.util.Properties$LineReader.readLine,b145,0
207,java.util.Properties$LineReader.readLine,b147,0
207,java.util.Properties$LineReader.readLine,b150,0
207,java.util.Properties$LineReader.readLine,b151,0
207,java.util.Properties$LineReader.readLine,b152,0
207,java.util.Properties$LineReader.readLine,b154,0
208,java.util.Properties$LineReader.readLine,b1,0
208,java.util.Properties$LineReader.readLine,b2,0
208,java.util.Properties$LineReader.readLine,b3,0
208,java.util.Properties$LineReader.readLine,b4,0
208,java.util.Properties$LineReader.readLine,b5,0
208,java.util.Properties$LineReader.readLine,b6,0
208,java.util.Properties$LineReader.readLine,b7,0
208,java.util.Properties$LineReader.readLine,b8,0
208,java.util.Properties$LineReader.readLine,b9,0
208,java.util.Properties$LineReader.readLine,b10,0
208,java.util.Properties$LineReader.readLine,b12,0
208,java.util.Properties$LineReader.readLine,b14,0
208,java.util.Properties$LineReader.readLine,b15,0
208,java.util.Properties$LineReader.readLine,b16,0
208,java.util.Properties$LineReader.readLine,b17,0
208,java.util.Properties$LineReader.readLine,b19,0
208,java.util.Properties$LineReader.readLine,b20,0
208,java.util.Properties$LineReader.readLine,b21,0
208,java.util.Properties$LineReader.readLine,b22,0
208,java.util.Properties$LineReader.readLine,b23,0
208,java.util.Properties$LineReader.readLine,b24,1
208,java.util.Properties$LineReader.readLine,b25,1
208,java.util.Properties$LineReader.readLine,b26,1
208,java.util.Properties$LineReader.readLine,b27,1
208,java.util.Properties$LineReader.readLine,b31,1
208,java.util.Properties$LineReader.readLine,b32,1
208,java.util.Properties$LineReader.readLine,b33,2
208,java.util.Properties$LineReader.readLine,b34,2
208,java.util.Properties$LineReader.readLine,b35,0
208,java.util.Properties$LineReader.readLine,b37,2
208,java.util.Properties$LineReader.readLine,b38,0
208,java.util.Properties$LineReader.readLine,b39,1
208,java.util.Properties$LineReader.readLine,b40,1
208,java.util.Properties$LineReader.readLine,b42,1
208,java.util.Properties$LineReader.readLine,b44,0
208,java.util.Properties$LineReader.readLine,b45,0
208,java.util.Properties$LineReader.readLine,b47,0
208,java.util.Properties$LineReader.readLine,b48,0
208,java.util.Properties$LineReader.readLine,b49,0
208,java.util.Properties$LineReader.readLine,b50,0
208,java.util.Properties$LineReader.readLine,b52,0
208,java.util.Properties$LineReader.readLine,b53,0
208,java.util.Properties$LineReader.readLine,b54,0
208,java.util.Properties$LineReader.readLine,b57,0
208,java.util.Properties$LineReader.readLine,b58,0
208,java.util.Properties$LineReader.readLine,b60,0
208,java.util.Properties$LineReader.readLine,b61,0
208,java.util.Properties$LineReader.readLine,b62,0
208,java.util.Properties$LineReader.readLine,b63,0
208,java.util.Properties$LineReader.readLine,b64,0
208,java.util.Properties$LineReader.readLine,b65,3
208,java.util.Properties$LineReader.readLine,b66,3
208,java.util.Properties$LineReader.readLine,b67,0
208,java.util.Properties$LineReader.readLine,b68,0
208,java.util.Properties$LineReader.readLine,b69,0
208,java.util.Properties$LineReader.readLine,b70,0
208,java.util.Properties$LineReader.readLine,b72,0
208,java.util.Properties$LineReader.readLine,b75,0
208,java.util.Properties$LineReader.readLine,b76,0
208,java.util.Properties$LineReader.readLine,b77,0
208,java.util.Properties$LineReader.readLine,b78,0
208,java.util.Properties$LineReader.readLine,b79,0
208,java.util.Properties$LineReader.readLine,b81,0
209,java.util.Properties.loadConvert,b30,0
209,java.util.Properties.loadConvert,b31,0
209,java.util.Properties.loadConvert,b33,0
209,java.util.Properties.loadConvert,b50,1
209,java.util.Properties.loadConvert,b51,1
210,java.util.Properties.loadConvert,b12,0
210,java.util.Properties.loadConvert,b13,0
210,java.util.Properties.loadConvert,b15,0
210,java.util.Properties.loadConvert,b31,1
210,java.util.Properties.loadConvert,b32,1
221,java.lang.StringLatin1.indexOfChar,b12,0
221,java.lang.StringLatin1.indexOfChar,b13,0
221,java.lang.StringLatin1.indexOfChar,b14,0
228,java.lang.StringUTF16.compress,b37,0
228,java.lang.StringUTF16.compress,b38,0
228,java.lang.StringUTF16.compress,b39,0
229,java.lang.StringUTF16.compress,b16,0
229,java.lang.StringUTF16.compress,b17,0
229,java.lang.StringUTF16.compress,b18,0
230,java.util.Properties.loadConvert,b30,0
230,java.util.Properties.loadConvert,b31,0
230,java.util.Properties.loadConvert,b33,0
230,java.util.Properties.loadConvert,b50,1
230,java.util.Properties.loadConvert,b51,1
231,java.util.Properties.loadConvert,b12,0
231,java.util.Properties.loadConvert,b13,0
231,java.util.Properties.loadConvert,b15,0
231,java.util.Properties.loadConvert,b31,1
231,java.util.Properties.loadConvert,b32,1
244,java.lang.StringCoding.countNonZeroAsciiLatin1,b12,0
244,java.lang.StringCoding.countNonZeroAsciiLatin1,b13,0
244,java.lang.StringCoding.countNonZeroAsciiLatin1,b15,0
248,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b27,0
248,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b28,0
248,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b29,0
248,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b31,0
249,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b11,0
249,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b12,0
249,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b13,0
249,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b14,0
249,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b16,0
249,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b17,0
249,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b18,0
249,jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,b20,0
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,b18,0
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,b19,0
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,b21,1
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,b22,1
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,b24,2
271,jdk.internal.util.ArraysSupport.vectorizedHashCode,b25,2
280,java.util.jar.JarFile.match,b42,2
280,java.util.jar.JarFile.match,b44,2
280,java.util.jar.JarFile.match,b45,2
280,java.util.jar.JarFile.match,b46,2
280,java.util.jar.JarFile.match,b47,2
280,java.util.jar.JarFile.match,b48,2
280,java.util.jar.JarFile.match,b49,2
280,java.util.jar.JarFile.match,b50,2
280,java.util.jar.JarFile.match,b51,2
280,java.util.jar.JarFile.match,b52,2
280,java.util.jar.JarFile.match,b66,0
280,java.util.jar.JarFile.match,b67,0
280,java.util.jar.JarFile.match,b68,1
280,java.util.jar.JarFile.match,b70,1
280,java.util.jar.JarFile.match,b71,1
280,java.util.jar.JarFile.match,b72,1
280,java.util.jar.JarFile.match,b73,1
280,java.util.jar.JarFile.match,b74,1
280,java.util.jar.JarFile.match,b75,1
280,java.util.jar.JarFile.match,b76,1
280,java.util.jar.JarFile.match,b77,1
280,java.util.jar.JarFile.match,b78,1
280,java.util.jar.JarFile.match,b79,0
280,java.util.jar.JarFile.match,b80,0
280,java.util.jar.JarFile.match,b81,0
280,java.util.jar.JarFile.match,b82,0
281,java.util.jar.JarFile.match,b1,0
281,java.util.jar.JarFile.match,b2,0
281,java.util.jar.JarFile.match,b3,1
281,java.util.jar.JarFile.match,b5,1
281,java.util.jar.JarFile.match,b6,1
281,java.util.jar.JarFile.match,b7,1
281,java.util.jar.JarFile.match,b8,1
281,java.util.jar.JarFile.match,b9,1
281,java.util.jar.JarFile.match,b10,1
281,java.util.jar.JarFile.match,b11,1
281,java.util.jar.JarFile.match,b12,1
281,java.util.jar.JarFile.match,b13,1
281,java.util.jar.JarFile.match,b14,0
281,java.util.jar.JarFile.match,b15,0
281,java.util.jar.JarFile.match,b16,0
281,java.util.jar.JarFile.match,b17,0
285,java.util.jar.Manifest$FastInputStream.readLine,b3,0
285,java.util.jar.Manifest$FastInputStream.readLine,b4,0
285,java.util.jar.Manifest$FastInputStream.readLine,b5,0
285,java.util.jar.Manifest$FastInputStream.readLine,b7,0
285,java.util.jar.Manifest$FastInputStream.readLine,b8,0
285,java.util.jar.Manifest$FastInputStream.readLine,b9,0
285,java.util.jar.Manifest$FastInputStream.readLine,b10,0
285,java.util.jar.Manifest$FastInputStream.readLine,b11,0
285,java.util.jar.Manifest$FastInputStream.readLine,b12,0
285,java.util.jar.Manifest$FastInputStream.readLine,b13,0
285,java.util.jar.Manifest$FastInputStream.readLine,b15,0
285,java.util.jar.Manifest$FastInputStream.readLine,b16,0
285,java.util.jar.Manifest$FastInputStream.readLine,b17,0
285,java.util.jar.Manifest$FastInputStream.readLine,b18,0
285,java.util.jar.Manifest$FastInputStream.readLine,b21,0
285,java.util.jar.Manifest$FastInputStream.readLine,b22,0
285,java.util.jar.Manifest$FastInputStream.readLine,b23,1
285,java.util.jar.Manifest$FastInputStream.readLine,b24,1
285,java.util.jar.Manifest$FastInputStream.readLine,b25,1
285,java.util.jar.Manifest$FastInputStream.readLine,b27,1
285,java.util.jar.Manifest$FastInputStream.readLine,b28,0
285,java.util.jar.Manifest$FastInputStream.readLine,b29,0
285,java.util.jar.Manifest$FastInputStream.readLine,b32,0
285,java.util.jar.Manifest$FastInputStream.readLine,b33,0
285,java.util.jar.Manifest$FastInputStream.readLine,b34,0
285,java.util.jar.Manifest$FastInputStream.readLine,b35,0
285,java.util.jar.Manifest$FastInputStream.readLine,b36,0
285,java.util.jar.Manifest$FastInputStream.readLine,b37,0
285,java.util.jar.Manifest$FastInputStream.readLine,b41,0
285,java.util.jar.Manifest$FastInputStream.readLine,b42,0
285,java.util.jar.Manifest$FastInputStream.readLine,b43,0
285,java.util.jar.Manifest$FastInputStream.readLine,b45,0
285,java.util.jar.Manifest$FastInputStream.readLine,b47,0
285,java.util.jar.Manifest$FastInputStream.readLine,b49,0
285,java.util.jar.Manifest$FastInputStream.readLine,b51,0
285,java.util.jar.Manifest$FastInputStream.readLine,b53,0
285,java.util.jar.Manifest$FastInputStream.readLine,b54,0
285,java.util.jar.Manifest$FastInputStream.readLine,b55,0
285,java.util.jar.Manifest$FastInputStream.readLine,b56,0
286,java.util.HashMap.getNode,b34,0
286,java.util.HashMap.getNode,b40,0
286,java.util.HashMap.getNode,b41,0
288,java.util.HashMap.get,b35,0
288,java.util.HashMap.get,b39,0
288,java.util.HashMap.get,b40,0
291,java.util.HashMap$HashIterator.nextNode,b6,0
291,java.util.HashMap$HashIterator.nextNode,b7,0
291,java.util.HashMap$HashIterator.nextNode,b8,0
291,java.util.HashMap$HashIterator.nextNode,b9,0
293,java.util.HashMap$KeyIterator.next,b6,0
293,java.util.HashMap$KeyIterator.next,b7,0
293,java.util.HashMap$KeyIterator.next,b8,0
293,java.util.HashMap$KeyIterator.next,b9,0
295,java.util.HashMap.putMapEntries,b9,0
295,java.util.HashMap.putMapEntries,b10,0
295,java.util.HashMap.putMapEntries,b11,0
296,java.util.LinkedHashMap.<init>,b9,0
296,java.util.LinkedHashMap.<init>,b10,0
296,java.util.LinkedHashMap.<init>,b11,0
297,java.util.jar.Attributes.clone,b12,0
297,java.util.jar.Attributes.clone,b13,0
297,java.util.jar.Attributes.clone,b14,0
298,java.util.jar.Attributes.<init>,b12,0
298,java.util.jar.Attributes.<init>,b13,0
298,java.util.jar.Attributes.<init>,b14,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b11,1
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b12,1
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b13,1
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b14,1
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b57,2
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b61,2
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b62,2
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b88,3
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b89,3
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b90,3
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b106,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b107,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b108,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b109,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b110,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b111,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b112,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b113,4
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b114,4
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b115,4
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b116,4
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b117,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b118,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b120,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b122,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b123,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b124,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b125,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b126,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b127,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b128,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b129,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b130,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b131,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b132,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b133,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b134,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b136,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b137,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b138,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b139,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b141,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b143,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b144,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b145,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b146,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b147,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b148,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b149,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b150,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b151,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b153,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b154,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b155,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b156,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b158,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b159,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b160,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b161,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b163,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b164,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b165,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b166,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b167,5
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b168,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b169,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b171,5
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b172,5
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b173,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b174,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b175,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b176,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b177,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b178,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b179,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b180,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b181,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b182,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b183,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b184,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b185,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b186,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b187,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b188,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b189,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b190,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b191,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b192,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b193,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b194,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b195,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b196,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b197,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b198,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b199,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b200,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b201,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b202,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b203,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b204,6
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b205,6
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b206,6
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b207,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b208,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b209,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b210,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b211,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b213,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b215,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b216,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b217,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b218,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b219,0
301,sun.net.www.protocol.jar.URLJarFile.getManifest,b220,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b30,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b31,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b32,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b33,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b34,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b35,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b36,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b37,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b38,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b39,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b40,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b41,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b42,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b43,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b44,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b45,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b46,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b47,0
302,sun.net.www.protocol.jar.URLJarFile.getManifest,b48,0
307,java.util.Arrays.copyOfRange,b14,0
307,java.util.Arrays.copyOfRange,b15,0
314,java.lang.StringLatin1.lastIndexOf,b23,0
314,java.lang.StringLatin1.lastIndexOf,b24,0
314,java.lang.StringLatin1.lastIndexOf,b25,0
315,java.lang.StringLatin1.lastIndexOf,b12,0
315,java.lang.StringLatin1.lastIndexOf,b13,0
315,java.lang.StringLatin1.lastIndexOf,b14,0
325,java.lang.StringLatin1.replace,b42,0
325,java.lang.StringLatin1.replace,b43,0
325,java.lang.StringLatin1.replace,b44,0
325,java.lang.StringLatin1.replace,b45,0
325,java.lang.StringLatin1.replace,b46,0
326,java.lang.StringLatin1.replace,b6,0
326,java.lang.StringLatin1.replace,b7,0
326,java.lang.StringLatin1.replace,b8,0
326,java.lang.StringLatin1.replace,b9,0
326,java.lang.StringLatin1.replace,b18,3
326,java.lang.StringLatin1.replace,b19,3
326,java.lang.StringLatin1.replace,b32,1
326,java.lang.StringLatin1.replace,b33,1
326,java.lang.StringLatin1.replace,b48,2
326,java.lang.StringLatin1.replace,b49,2
326,java.lang.StringLatin1.replace,b50,2
326,java.lang.StringLatin1.replace,b51,2
326,java.lang.StringLatin1.replace,b52,2
338,java.util.concurrent.ConcurrentHashMap.transfer,b48,3
338,java.util.concurrent.ConcurrentHashMap.transfer,b49,3
338,java.util.concurrent.ConcurrentHashMap.transfer,b50,3
338,java.util.concurrent.ConcurrentHashMap.transfer,b51,3
338,java.util.concurrent.ConcurrentHashMap.transfer,b52,3
338,java.util.concurrent.ConcurrentHashMap.transfer,b57,4
338,java.util.concurrent.ConcurrentHashMap.transfer,b58,4
338,java.util.concurrent.ConcurrentHashMap.transfer,b59,4
338,java.util.concurrent.ConcurrentHashMap.transfer,b60,4
338,java.util.concurrent.ConcurrentHashMap.transfer,b61,4
338,java.util.concurrent.ConcurrentHashMap.transfer,b62,4
338,java.util.concurrent.ConcurrentHashMap.transfer,b63,4
338,java.util.concurrent.ConcurrentHashMap.transfer,b64,4
338,java.util.concurrent.ConcurrentHashMap.transfer,b97,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b98,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b99,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b100,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b102,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b103,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b106,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b107,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b108,0
338,java.util.concurrent.ConcurrentHashMap.transfer,b109,0
