Method: cd::RedBlackTree::treeInsert, Block ID: 384, Normal Time: 0.084, Slowdown Time: 0.086, Percentage Increase: 2.3809523809523663%
Method: cd::RedBlackTree::treeInsert, Block ID: 385, Normal Time: 0.158, Slowdown Time: 0.41, Percentage Increase: 159.49367088607596%
Method: cd::RedBlackTree::treeInsert, Block ID: 386, Normal Time: 0.076, Slowdown Time: 0.218, Percentage Increase: 186.84210526315792%
Method: cd::RedBlackTree::treeInsert, Block ID: 387, Normal Time: 0.007, Slowdown Time: 0.103, Percentage Increase: 1371.428571428571%
Method: cd::RedBlackTree::treeInsert, Block ID: 388, Normal Time: 0.275, Slowdown Time: 0.199, Percentage Increase: -27.636363636363637%
Method: cd::RedBlackTree::treeInsert, Block ID: 389, Normal Time: 0.583, Slowdown Time: 0.47, Percentage Increase: -19.382504288164665%
Method: cd::RedBlackTree::treeInsert, Block ID: 390, Normal Time: 0.0, Slowdown Time: 0.799, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 392, Normal Time: 0.097, Slowdown Time: 0.042, Percentage Increase: -56.70103092783505%
Method: cd::RedBlackTree::treeInsert, Block ID: 393, Normal Time: 0.003, Slowdown Time: 0.074, Percentage Increase: 2366.6666666666665%
Method: cd::RedBlackTree::treeInsert, Block ID: 394, Normal Time: 0.001, Slowdown Time: 0.145, Percentage Increase: 14400.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 395, Normal Time: 0.009, Slowdown Time: 0.006, Percentage Increase: -33.33333333333333%
Method: cd::RedBlackTree::treeInsert, Block ID: 396, Normal Time: 0.0, Slowdown Time: 0.019, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 399, Normal Time: 0.029, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 400, Normal Time: 0.0, Slowdown Time: 0.025, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 401, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 405, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 406, Normal Time: 0.017, Slowdown Time: 0.031, Percentage Increase: 82.35294117647058%
Method: cd::RedBlackTree::treeInsert, Block ID: 410, Normal Time: 0.011, Slowdown Time: 0.0, Percentage Increase: -100.0%
