comp_id,method,loop_id,vtune_block_id,graal_block_id,normal_time,slowdown_time,pct_increase_block,loop_total_normal_time,loop_total_slowdown_time,pct_increase_loop_total,block_share_of_loop_normal,block_share_of_loop_slowdown
170,Mandelbrot.mandelbrot,0,81,2,0.009,0.009,0.0,0.020999999999999998,0.019999999999999997,-4.761904761904766,0.4285714285714286,0.45
170,Mandelbrot.mandelbrot,0,98,20,0.012,0.011,-8.333333333333341,0.020999999999999998,0.019999999999999997,-4.761904761904766,0.5714285714285715,0.55
170,Mandelbrot.mandelbrot,1,82,3,0.011,0.053,381.8181818181818,9.111,13.398,47.05301284162001,0.0012073317967292282,0.003955814300641887
170,Mandelbrot.mandelbrot,1,83,4,3.506,6.798,93.89617798060469,9.111,13.398,47.05301284162001,0.38480957084842493,0.5073891625615764
170,Mandelbrot.mandelbrot,1,84,6,0.095,0.177,86.3157894736842,9.111,13.398,47.05301284162001,0.010426956426297882,0.013210927004030452
170,Mandelbrot.mandelbrot,1,85,7,4.605,4.651,0.9989142236699102,9.111,13.398,47.05301284162001,0.5054329930852816,0.3471413643827437
170,Mandelbrot.mandelbrot,1,91,15,0.757,1.446,91.01717305151915,9.111,13.398,47.05301284162001,0.08308637910218417,0.10792655620241827
170,Mandelbrot.mandelbrot,1,95,16,0.032,0.054,68.75,9.111,13.398,47.05301284162001,0.0035122379541213914,0.004030452306314375
170,Mandelbrot.mandelbrot,1,92,17,0.033,0.047,42.42424242424242,9.111,13.398,47.05301284162001,0.003621995390187685,0.0035079862666069564
170,Mandelbrot.mandelbrot,1,97,18,0.001,0.002,100.0,9.111,13.398,47.05301284162001,0.00010975743606629348,0.00014927601134497688
170,Mandelbrot.mandelbrot,1,93,19,0.066,0.165,150.0,9.111,13.398,47.05301284162001,0.00724399078037537,0.012315270935960592
170,Mandelbrot.mandelbrot,2,86,8,3.041,5.769,89.70733311410721,72.397,140.57,94.16550409547354,0.04200450294901722,0.04104005122003273
170,Mandelbrot.mandelbrot,2,87,9,0.013,2.801,21446.153846153848,72.397,140.57,94.16550409547354,0.00017956545160711078,0.019926015508287688
170,Mandelbrot.mandelbrot,2,88,10,64.942,127.315,96.04416248344678,72.397,140.57,94.16550409547354,0.8970261198668451,0.9057053425339688
170,Mandelbrot.mandelbrot,2,89,11,0.174,0.362,108.04597701149426,72.397,140.57,94.16550409547354,0.002403414506125944,0.0025752294230632425
