benchmark,comp_id,loop_id,baseline_samples,slowdown_samples,slowdown_pct,runtime_share_pct,total_samples_slowdown,prog_slowdown_noBubo_pct
Sieve,781,3,5616704,14119245,151.37954572646163,54.121032983512094,26088277,118.3139920424403
Sieve,781,2,4271360,8168798,91.24583270902008,31.31214069829142,26088277,118.3139920424403
Sieve,781,4,1106040,2260917,104.41548226103939,8.66640982077889,26088277,118.3139920424403
