benchmark,comp_id,loop_id,baseline_samples,slowdown_samples,slowdown_pct,runtime_share_pct,total_samples_slowdown,prog_slowdown_noBubo_pct
Permute,961,0,867007,1873259,116.06042396428171,14.773231104826543,12680090,91.35762657207353
