comp_id,method,loop_id,num_blocks_matched,total_normal_time,total_slowdown_time,median_pct_slowdown
295,java.util.HashMap.resize,0,4,0.018,0.022,22.222222222222225
295,java.util.HashMap.resize,1,1,0.001,0.002,100.0
295,java.util.HashMap.resize,2,2,1.3419999999999999,1.355,0.9687034277198303
512,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,3,0.899,1.305,45.16129032258063
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,12,7.052,15.156999999999998,114.93193420306295
702,java.util.regex.Pattern$StartS.match,0,6,0.7969999999999999,1.1069999999999998,38.89585947302382
780,java.util.stream.ReferencePipeline$8.opWrapSink,0,3,0.537,0.5579999999999999,3.9106145251396476
