comp_id,method,loop_id,vtune_block_id,graal_block_id,normal_time,slowdown_time,pct_increase_block,loop_total_normal_time,loop_total_slowdown_time,pct_increase_loop_total,block_share_of_loop_normal,block_share_of_loop_slowdown
295,java.util.HashMap.resize,0,1550,51,0.005,0.0,-100.0,0.018,0.022,22.222222222222225,0.2777777777777778,0.0
295,java.util.HashMap.resize,0,1568,52,0.002,0.006,200.0,0.018,0.022,22.222222222222225,0.11111111111111112,0.27272727272727276
295,java.util.HashMap.resize,0,1556,54,0.0,0.001,0.0,0.018,0.022,22.222222222222225,0.0,0.045454545454545456
295,java.util.HashMap.resize,0,1571,61,0.011,0.015,36.36363636363637,0.018,0.022,22.222222222222225,0.6111111111111112,0.6818181818181819
295,java.util.HashMap.resize,1,1576,72,0.001,0.002,100.0,0.001,0.002,100.0,1.0,1.0
295,java.util.HashMap.resize,2,1521,25,1.335,1.31,-1.872659176029956,1.3419999999999999,1.355,0.9687034277198303,0.9947839046199702,0.966789667896679
295,java.util.HashMap.resize,2,1520,26,0.007,0.045,542.8571428571428,1.3419999999999999,1.355,0.9687034277198303,0.005216095380029807,0.033210332103321034
512,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,111,9,0.074,0.174,135.13513513513513,0.899,1.305,45.16129032258063,0.08231368186874304,0.13333333333333333
512,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,108,10,0.301,0.581,93.02325581395348,0.899,1.305,45.16129032258063,0.3348164627363737,0.44521072796934863
512,java.util.Spliterators$ArraySpliterator.forEachRemaining,0,110,11,0.023,0.056,143.47826086956525,0.899,1.305,45.16129032258063,0.02558398220244716,0.04291187739463602
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,173,22,0.581,1.305,124.61273666092944,7.052,15.156999999999998,114.93193420306295,0.08238797504254113,0.08609883222273537
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,174,23,0.034,0.093,173.52941176470586,7.052,15.156999999999998,114.93193420306295,0.004821327283040273,0.006135778848057004
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,175,24,0.625,1.307,109.11999999999999,7.052,15.156999999999998,114.93193420306295,0.08862733976176972,0.08623078445602693
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,180,26,0.215,0.567,163.72093023255815,7.052,15.156999999999998,114.93193420306295,0.030487804878048783,0.03740845813815399
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,183,27,0.431,0.833,93.27146171693735,7.052,15.156999999999998,114.93193420306295,0.061117413499716396,0.05495810516592994
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,187,28,0.346,0.846,144.50867052023122,7.052,15.156999999999998,114.93193420306295,0.04906409529211571,0.055815794682325004
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,185,29,0.061,0.045,-26.229508196721312,7.052,15.156999999999998,114.93193420306295,0.008650028360748725,0.0029689252490598408
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,186,29,0.213,0.37,73.70892018779342,7.052,15.156999999999998,114.93193420306295,0.030204197390811118,0.024411163158936468
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,176,30,0.065,0.47,623.076923076923,7.052,15.156999999999998,114.93193420306295,0.009217243335224052,0.03100877482351389
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,177,31,0.76,1.883,147.76315789473685,7.052,15.156999999999998,114.93193420306295,0.10777084515031198,0.12423302764399288
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,178,32,1.003,2.489,148.15553339980062,7.052,15.156999999999998,114.93193420306295,0.142229154849688,0.16421455433133206
598,java.util.HashMap$EntrySpliterator.forEachRemaining,0,179,33,1.734,3.945,127.50865051903114,7.052,15.156999999999998,114.93193420306295,0.2458876914350539,0.26027578016757935
702,java.util.regex.Pattern$StartS.match,0,260,13,0.021,0.032,52.38095238095237,0.7969999999999999,1.1069999999999998,38.89585947302382,0.026348808030112927,0.028906955736224035
702,java.util.regex.Pattern$StartS.match,0,261,15,0.164,0.345,110.36585365853655,0.7969999999999999,1.1069999999999998,38.89585947302382,0.20577164366373904,0.31165311653116534
702,java.util.regex.Pattern$StartS.match,0,263,16,0.028,0.058,107.14285714285714,0.7969999999999999,1.1069999999999998,38.89585947302382,0.03513174404015057,0.05239385727190607
702,java.util.regex.Pattern$StartS.match,0,264,17,0.017,0.079,364.70588235294116,0.7969999999999999,1.1069999999999998,38.89585947302382,0.02132998745294856,0.0713640469738031
702,java.util.regex.Pattern$StartS.match,0,265,18,0.004,0.005,25.0,0.7969999999999999,1.1069999999999998,38.89585947302382,0.005018820577164367,0.004516711833785006
702,java.util.regex.Pattern$StartS.match,0,266,19,0.043,0.085,97.6744186046512,0.7969999999999999,1.1069999999999998,38.89585947302382,0.053952321204516936,0.0767841011743451
780,java.util.stream.ReferencePipeline$8.opWrapSink,0,216,5,0.001,0.001,0.0,0.537,0.5579999999999999,3.9106145251396476,0.00186219739292365,0.001792114695340502
780,java.util.stream.ReferencePipeline$8.opWrapSink,0,214,6,0.013,0.033,153.84615384615387,0.537,0.5579999999999999,3.9106145251396476,0.024208566108007448,0.05913978494623657
780,java.util.stream.ReferencePipeline$8.opWrapSink,0,215,8,0.052,0.079,51.92307692307693,0.537,0.5579999999999999,3.9106145251396476,0.09683426443202979,0.14157706093189965
