Method: LoopBenchmarks::crc32Loop, Block ID: 81, Normal Time: 0.288, Slowdown Time: 0.553, Percentage Increase: 92.01388888888891%
Method: LoopBenchmarks::crc32Loop, Block ID: 82, Normal Time: 0.791, Slowdown Time: 1.452, Percentage Increase: 83.56510745891276%
Method: LoopBenchmarks::crc32Loop, Block ID: 83, Normal Time: 0.576, Slowdown Time: 1.037, Percentage Increase: 80.03472222222221%
Method: LoopBenchmarks::crc32Loop, Block ID: 20, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::crc32Loop, Block ID: 84, Normal Time: 0.586, Slowdown Time: 1.214, Percentage Increase: 107.16723549488056%
Method: LoopBenchmarks::crc32Loop, Block ID: 85, Normal Time: 0.547, Slowdown Time: 1.052, Percentage Increase: 92.3217550274223%
Method: LoopBenchmarks::crc32Loop, Block ID: 86, Normal Time: 0.615, Slowdown Time: 1.351, Percentage Increase: 119.67479674796748%
Method: LoopBenchmarks::crc32Loop, Block ID: 23, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::crc32Loop, Block ID: 87, Normal Time: 0.563, Slowdown Time: 0.973, Percentage Increase: 72.82415630550622%
Method: LoopBenchmarks::crc32Loop, Block ID: 88, Normal Time: 0.553, Slowdown Time: 1.198, Percentage Increase: 116.63652802893307%
Method: LoopBenchmarks::crc32Loop, Block ID: 89, Normal Time: 0.61, Slowdown Time: 1.137, Percentage Increase: 86.39344262295083%
Method: LoopBenchmarks::crc32Loop, Block ID: 26, Normal Time: 0.002, Slowdown Time: 0.001, Percentage Increase: -50.0%
Method: LoopBenchmarks::crc32Loop, Block ID: 90, Normal Time: 0.514, Slowdown Time: 1.039, Percentage Increase: 102.14007782101164%
Method: LoopBenchmarks::crc32Loop, Block ID: 91, Normal Time: 0.536, Slowdown Time: 1.031, Percentage Increase: 92.35074626865669%
Method: LoopBenchmarks::crc32Loop, Block ID: 28, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::crc32Loop, Block ID: 92, Normal Time: 0.563, Slowdown Time: 1.044, Percentage Increase: 85.43516873889878%
Method: LoopBenchmarks::crc32Loop, Block ID: 93, Normal Time: 0.596, Slowdown Time: 1.154, Percentage Increase: 93.62416107382549%
Method: LoopBenchmarks::crc32Loop, Block ID: 29, Normal Time: 0.0, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: LoopBenchmarks::crc32Loop, Block ID: 94, Normal Time: 0.56, Slowdown Time: 1.001, Percentage Increase: 78.74999999999997%
Method: LoopBenchmarks::crc32Loop, Block ID: 30, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::crc32Loop, Block ID: 95, Normal Time: 0.485, Slowdown Time: 1.063, Percentage Increase: 119.17525773195877%
Method: LoopBenchmarks::crc32Loop, Block ID: 32, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::crc32Loop, Block ID: 96, Normal Time: 0.555, Slowdown Time: 1.098, Percentage Increase: 97.83783783783784%
Method: LoopBenchmarks::crc32Loop, Block ID: 97, Normal Time: 0.524, Slowdown Time: 1.086, Percentage Increase: 107.25190839694656%
Method: LoopBenchmarks::crc32Loop, Block ID: 34, Normal Time: 0.001, Slowdown Time: 0.002, Percentage Increase: 100.0%
Method: LoopBenchmarks::crc32Loop, Median Percentage Increase: 92.9874536712411%
Method: LoopBenchmarks::main, Block ID: 196, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 645, Normal Time: 0.002, Slowdown Time: 0.002, Percentage Increase: 0.0%
