comp_id,method,loop_id,num_blocks_matched,total_normal_time,total_slowdown_time,median_pct_slowdown
121,Mandelbrot.mandelbrot,1,6,3.038,8.969,195.22712310730742
121,Mandelbrot.mandelbrot,2,4,60.66,124.89999999999999,105.90174744477414
