comp_id,method,loop_id,vtune_block_id,graal_block_id,normal_time,slowdown_time,pct_increase_block,loop_total_normal_time,loop_total_slowdown_time,pct_increase_loop_total,block_share_of_loop_normal,block_share_of_loop_slowdown
174,Bounce.benchmark,0,150,19,0.078,0.16,105.12820512820514,9.116999999999999,8.928,-2.073050345508372,0.00855544587035209,0.017921146953405017
174,Bounce.benchmark,0,136,20,3.829,3.576,-6.607469313136592,9.116999999999999,8.928,-2.073050345508372,0.4199846440715148,0.40053763440860213
174,Bounce.benchmark,0,149,36,5.209,5.192,-0.32635822614704285,9.116999999999999,8.928,-2.073050345508372,0.5713502248546671,0.5815412186379928
174,Bounce.benchmark,1,137,21,1.877,3.677,95.89770911028236,57.33899999999999,116.397,102.99795950400255,0.03273513664347129,0.031590161258451675
174,Bounce.benchmark,1,138,22,22.768,46.744,105.30569219957835,57.33899999999999,116.397,102.99795950400255,0.39707703308393943,0.4015911062999905
174,Bounce.benchmark,1,139,23,4.819,10.893,126.04274745797885,57.33899999999999,116.397,102.99795950400255,0.08404401890510822,0.09358488620840744
174,Bounce.benchmark,1,146,24,1.66,3.001,80.78313253012048,57.33899999999999,116.397,102.99795950400255,0.02895062697291547,0.02578245143775183
174,Bounce.benchmark,1,140,25,4.334,9.47,118.50484540839874,57.33899999999999,116.397,102.99795950400255,0.07558555259073231,0.08135948521009992
174,Bounce.benchmark,1,148,26,1.224,2.55,108.33333333333333,57.33899999999999,116.397,102.99795950400255,0.02134672735834249,0.021907781128379596
174,Bounce.benchmark,1,141,28,1.534,3.782,146.54498044328554,57.33899999999999,116.397,102.99795950400255,0.026753169744850803,0.032492246363737896
174,Bounce.benchmark,1,147,30,1.646,3.373,104.92102065613611,57.33899999999999,116.397,102.99795950400255,0.028706465058686063,0.02897841009648015
174,Bounce.benchmark,1,142,31,9.703,21.301,119.53004225497268,57.33899999999999,116.397,102.99795950400255,0.16922164669771012,0.18300299835906422
174,Bounce.benchmark,1,145,32,1.227,2.856,132.76283618581903,57.33899999999999,116.397,102.99795950400255,0.02139904776853451,0.024536714863785145
174,Bounce.benchmark,1,143,33,2.356,3.559,51.06112054329374,57.33899999999999,116.397,102.99795950400255,0.04108896213746316,0.03057638942584431
174,Bounce.benchmark,1,144,35,0.734,1.914,160.76294277929156,57.33899999999999,116.397,102.99795950400255,0.012801060360313227,0.016443722776360213
174,Bounce.benchmark,2,119,14,0.159,0.317,99.37106918238993,2.992,5.975,99.69919786096256,0.05314171122994653,0.05305439330543933
174,Bounce.benchmark,2,120,16,0.337,0.661,96.14243323442136,2.992,5.975,99.69919786096256,0.1126336898395722,0.11062761506276152
174,Bounce.benchmark,2,121,17,2.496,4.997,100.20032051282051,2.992,5.975,99.69919786096256,0.8342245989304813,0.8363179916317992
174,Bounce.benchmark,3,107,6,0.11,0.129,17.272727272727277,0.178,0.19,6.741573033707872,0.6179775280898877,0.6789473684210526
