benchmark,comp_id,loop_id,label,baseline_cycles,slowdown_cycles,percent_increase,runtime_share_pct,is_core_95pct,total_baseline_cycles,total_slowdown_cycles,overall_slowdown_pct_noBubo,source
Permute,169,0,C169L0,1872953542148,2231085580564,19.1212451540723,296.9339430334943,False,630764379112,761060429928,91.35762657207353,-at Permute.permute(int) [bci: 25] | -at Permute.permute(int) [bci: 52]
Permute,185,0,C185L0,622028324188,750677480846,20.6822023460008,98.61500502988156,False,630764379112,761060429928,91.35762657207353,-at Benchmark.innerBenchmarkLoop(int) [bci: 2] | -at Benchmark.innerBenchmarkLoop(int) [bci: 26]
Permute,184,0,C184L0,186896214,224952860,20.36244886159117,0.02963011548989425,False,630764379112,761060429928,91.35762657207353,-at Benchmark.innerBenchmarkLoop(int) [bci: 2] | -at Benchmark.innerBenchmarkLoop(int) [bci: 26]
Permute,143,1,C143L1,384488,382224,-0.5888350221593391,6.095588348557162e-05,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Permute,143,0,C143L0,323726,322584,-0.3527674638428795,5.132280939132082e-05,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:504) [bci: 53] | -at java.util.Properties$LineReader.readLine(Properties.java:615) [bci: 577]
Permute,140,1,C140L1,300160,225700,-24.806769722814497,4.75867074837945e-05,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Permute,52,0,C52L0,239498,241634,0.8918654853067667,3.796948717002204e-05,False,630764379112,761060429928,91.35762657207353,-at java.util.ImmutableCollections$SetN$SetNIterator.next(ImmutableCollections.java:1213) [bci: 21] | -at java.util.ImmutableCollections$SetN$SetNIterator.next(ImmutableCollections.java:1223) [bci: 65]
Permute,85,1,C85L1,111786,110720,-0.9536077863059775,1.772230704552056e-05,False,630764379112,761060429928,91.35762657207353,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Permute,85,2,C85L2,96272,95994,-0.28876516536479974,1.526275154211042e-05,False,630764379112,761060429928,91.35762657207353,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Permute,85,0,C85L0,78612,82576,5.04248715208874,1.2462973909635037e-05,False,630764379112,761060429928,91.35762657207353,-at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:378) [bci: 8] | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Permute,143,2,C143L2,47358,47902,1.1486971578191647,7.508033358933701e-06,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:545) [bci: 262]
Permute,142,0,C142L0,37870,37870,0.0,6.003826667148513e-06,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:504) [bci: 53] | -at java.util.Properties$LineReader.readLine(Properties.java:615) [bci: 577]
Permute,73,0,C73L0,31682,0,-100.0,5.022794731148645e-06,False,630764379112,761060429928,91.35762657207353,-at java.util.HashMap.resize(HashMap.java:714) [bci: 151] | -at java.util.HashMap.resize(HashMap.java:755) [bci: 353]
Permute,142,1,C142L1,27398,27114,-1.036572012555661,4.343618775456429e-06,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Permute,138,0,C138L0,17540,16384,-6.590649942987457,2.780753095901371e-06,False,630764379112,761060429928,91.35762657207353,-at java.lang.StringLatin1.equals(StringLatin1.java:100) [bci: 9] | -at java.lang.StringLatin1.equals(StringLatin1.java:105) [bci: 32]
Permute,140,2,C140L2,16658,12102,-27.35022211550006,2.6409227520823853e-06,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Permute,142,2,C142L2,15104,15084,-0.13241525423728812,2.394555003448934e-06,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Permute,73,2,C73L2,14088,0,-100.0,2.2334805937889685e-06,False,630764379112,761060429928,91.35762657207353,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boolea"
Permute,88,0,C88L0,10802,10342,-4.25847065358267,1.7125253672706164e-06,False,630764379112,761060429928,91.35762657207353,-at java.lang.StringCoding.countPositives(StringCoding.java:92) [bci: 7] | -at java.lang.StringCoding.countPositives(StringCoding.java:97) [bci: 31]
Permute,193,0,C193L0,9294,25380,173.07940606843124,1.4734503576572029e-06,False,630764379112,761060429928,91.35762657207353,-at java.lang.StringLatin1.inflate(StringLatin1.java:767) [bci: 3] | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
Permute,193,2,C193L2,8840,8150,-7.8054298642533935,1.4014741942855255e-06,False,630764379112,761060429928,91.35762657207353,Source Missing | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
Permute,193,1,C193L1,8824,11030,25.0,1.3989375894089906e-06,False,630764379112,761060429928,91.35762657207353,Source Missing | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
Permute,73,1,C73L1,7562,0,-100.0,1.1988628797723016e-06,False,630764379112,761060429928,91.35762657207353,-at java.util.HashMap.resize(HashMap.java:727) [bci: 235] | -at java.util.HashMap.resize(HashMap.java:743) [bci: 309]
Permute,57,0,C57L0,7326,6712,-8.38110838110838,1.1614479578434117e-06,False,630764379112,761060429928,91.35762657207353,-at java.util.HashMap.putVal(HashMap.java:648) [bci: 134] | -at java.util.HashMap.putVal(HashMap.java:649) [bci: 145]
Permute,195,0,C195L0,4788,3834,-19.924812030075188,7.590790093030652e-07,False,630764379112,761060429928,91.35762657207353,-at java.lang.StringCoding.implEncodeAsciiArray(StringCoding.java:118) [bci: 3] | -at java.lang.StringCoding.implEncodeAsciiArray(StringCoding.java:124) [bci: 44]
Permute,141,1,C141L1,4612,3372,-26.886383347788378,7.311763556611815e-07,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Permute,58,0,C58L0,3456,3684,6.597222222222222,5.479066533315358e-07,False,630764379112,761060429928,91.35762657207353,-at java.lang.StringLatin1.equals(StringLatin1.java:100) [bci: 9]
Permute,141,2,C141L2,2634,1760,-33.181473044798786,4.1758857779955595e-07,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:545) [bci: 262]
Permute,140,5,C140L5,798,624,-21.804511278195488,1.2651316821717754e-07,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Permute,142,5,C142L5,736,716,-2.717391304347826,1.1668382432060485e-07,False,630764379112,761060429928,91.35762657207353,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Permute,194,0,C194L0,710,734,3.3802816901408446,1.1256184139623565e-07,False,630764379112,761060429928,91.35762657207353,-at java.lang.StringCoding.implEncodeAsciiArray(StringCoding.java:118) [bci: 3] | -at java.lang.StringCoding.implEncodeAsciiArray(StringCoding.java:124) [bci: 44]
Permute,84,0,C84L0,554,384,-30.685920577617328,8.782994385002049e-08,False,630764379112,761060429928,91.35762657207353,-at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:378) [bci: 8] | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Permute,87,0,C87L0,362,410,13.259668508287293,5.7390685331601835e-08,False,630764379112,761060429928,91.35762657207353,-at java.lang.StringCoding.countPositives(StringCoding.java:92) [bci: 7] | -at java.lang.StringCoding.countPositives(StringCoding.java:97) [bci: 31]
Permute,84,1,C84L1,100,146,46.0,1.585378047834305e-08,False,630764379112,761060429928,91.35762657207353,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Permute,84,2,C84L2,86,98,13.953488372093023,1.3634251211375023e-08,False,630764379112,761060429928,91.35762657207353,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
