benchmark,comp_id,loop_id,label,baseline_cycles,slowdown_cycles,percent_increase,runtime_share_pct,is_core_95pct,total_baseline_cycles,total_slowdown_cycles,overall_slowdown_pct_noBubo,source
Queens,187,0,C187L0,112503167012,220490828556,95.98633035146614,98.25093636718886,False,114505948922,223699732822,95.13240493542102,-at Benchmark.innerBenchmarkLoop(int) [bci: 2] | -at Benchmark.innerBenchmarkLoop(int) [bci: 26]
Queens,186,0,C186L0,204574514,400383052,95.71502049370628,0.17865841550237146,False,114505948922,223699732822,95.13240493542102,-at Benchmark.innerBenchmarkLoop(int) [bci: 2] | -at Benchmark.innerBenchmarkLoop(int) [bci: 26]
Queens,170,0,C170L0,782336,726912,-7.084424083769633,0.0006832273845727591,False,114505948922,223699732822,95.13240493542102,-at java.util.Arrays.fill(Arrays.java:3318) [bci: 5] | -at java.util.Arrays.fill(Arrays.java:3320) [bci: 20]
Queens,170,2,C170L2,503378,501202,-0.4322795195658134,0.00043960860089714175,False,114505948922,223699732822,95.13240493542102,Source Missing | -at java.util.Arrays.fill(Arrays.java:3320) [bci: 20]
Queens,170,1,C170L1,496772,495688,-0.21820875572697335,0.000433839468321768,False,114505948922,223699732822,95.13240493542102,Source Missing | -at java.util.Arrays.fill(Arrays.java:3320) [bci: 20]
Queens,143,1,C143L1,399850,400906,0.26409903713892713,0.00034919583110251565,False,114505948922,223699732822,95.13240493542102,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Queens,143,0,C143L0,341070,340070,-0.2931949453191427,0.000297862253630449,False,114505948922,223699732822,95.13240493542102,-at java.util.Properties$LineReader.readLine(Properties.java:504) [bci: 53] | -at java.util.Properties$LineReader.readLine(Properties.java:615) [bci: 577]
Queens,140,1,C140L1,258484,259156,0.2599774067253679,0.0002257384899504881,False,114505948922,223699732822,95.13240493542102,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Queens,52,0,C52L0,237998,261160,9.732014554744158,0.00020784771642049903,False,114505948922,223699732822,95.13240493542102,-at java.util.ImmutableCollections$SetN$SetNIterator.next(ImmutableCollections.java:1213) [bci: 21] | -at java.util.ImmutableCollections$SetN$SetNIterator.next(ImmutableCollections.java:1223) [bci: 65]
Queens,172,0,C172L0,211478,210038,-0.6809218925845714,0.00018468734768012457,False,114505948922,223699732822,95.13240493542102,-at java.util.Arrays.fill(Arrays.java:3178) [bci: 5] | -at java.util.Arrays.fill(Arrays.java:3180) [bci: 20]
Queens,172,2,C172L2,143624,135788,-5.455912660836629,0.00012542929109983172,False,114505948922,223699732822,95.13240493542102,Source Missing | -at java.util.Arrays.fill(Arrays.java:3180) [bci: 20]
Queens,172,1,C172L1,135786,135446,-0.25039400232719133,0.00011858423189217505,False,114505948922,223699732822,95.13240493542102,Source Missing | -at java.util.Arrays.fill(Arrays.java:3180) [bci: 20]
Queens,85,1,C85L1,108758,111320,2.35568877691756,9.498021807939828e-05,False,114505948922,223699732822,95.13240493542102,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Queens,85,2,C85L2,96650,96156,-0.5111226073460942,8.440609497576127e-05,False,114505948922,223699732822,95.13240493542102,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Queens,85,0,C85L0,83254,85420,2.6016767963100875,7.270713948382855e-05,False,114505948922,223699732822,95.13240493542102,-at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:378) [bci: 8] | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Queens,143,2,C143L2,48428,48152,-0.5699182291236474,4.229299914626142e-05,False,114505948922,223699732822,95.13240493542102,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:545) [bci: 262]
Queens,142,0,C142L0,38006,38410,1.0629900542019681,3.319128862544007e-05,False,114505948922,223699732822,95.13240493542102,-at java.util.Properties$LineReader.readLine(Properties.java:504) [bci: 53] | -at java.util.Properties$LineReader.readLine(Properties.java:615) [bci: 577]
Queens,142,1,C142L1,27522,27938,1.5115180582806482,2.4035432446175907e-05,False,114505948922,223699732822,95.13240493542102,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Queens,75,0,C75L0,26044,0,-100.0,2.2744669814265147e-05,False,114505948922,223699732822,95.13240493542102,-at java.util.HashMap.resize(HashMap.java:714) [bci: 151] | -at java.util.HashMap.resize(HashMap.java:755) [bci: 353]
Queens,138,0,C138L0,18458,17546,-4.940947014844512,1.6119686508666337e-05,False,114505948922,223699732822,95.13240493542102,-at java.lang.StringLatin1.equals(StringLatin1.java:100) [bci: 9] | -at java.lang.StringLatin1.equals(StringLatin1.java:105) [bci: 32]
Queens,142,2,C142L2,15174,15324,0.9885330170027679,1.3251713245340934e-05,False,114505948922,223699732822,95.13240493542102,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Queens,75,2,C75L2,13950,0,-100.0,1.2182773149631346e-05,False,114505948922,223699732822,95.13240493542102,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boolea"
Queens,140,2,C140L2,12078,11958,-0.9935419771485345,1.0547923591487268e-05,False,114505948922,223699732822,95.13240493542102,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Queens,88,0,C88L0,11358,10542,-7.1843634442683575,9.919135299893393e-06,False,114505948922,223699732822,95.13240493542102,-at java.lang.StringCoding.countPositives(StringCoding.java:92) [bci: 7] | -at java.lang.StringCoding.countPositives(StringCoding.java:97) [bci: 31]
Queens,195,0,C195L0,10568,25452,140.84027252081756,9.229214813283446e-06,False,114505948922,223699732822,95.13240493542102,-at java.lang.StringLatin1.inflate(StringLatin1.java:767) [bci: 3] | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
Queens,195,1,C195L1,10074,13274,31.764939448084178,8.797796179884314e-06,False,114505948922,223699732822,95.13240493542102,Source Missing | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
