benchmark,comp_id,loop_id,label,baseline_cycles,slowdown_cycles,percent_increase,runtime_share_pct,is_core_95pct,total_baseline_cycles,total_slowdown_cycles,overall_slowdown_pct_noBubo,source
CD,204,7,C204L7,85898,0,-100.0,3.383209266157101e-05,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree$Node.successor() [bci: 22]
CD,85,0,C85L0,85240,93390,9.561238854997654,3.357293043461213e-05,False,253895024642,408905475290,85.22077447319634,-at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:378) [bci: 8] | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
CD,262,3,C262L3,78538,0,-100.0,3.0933256809872924e-05,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,261,1,C261L1,66410,0,-100.0,2.615647947163998e-05,False,253895024642,408905475290,85.22077447319634,-at cd.Simulator.simulate(double) [bci: 11]
CD,258,1,C258L1,60698,0,-100.0,2.3906730778039506e-05,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,249,3,C249L3,57988,0,-100.0,2.2839360511993064e-05,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 223] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 323]
CD,249,4,C249L4,56242,0,-100.0,2.2151674724348376e-05,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 251] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 317]
CD,143,2,C143L2,48048,47548,-1.0406260406260406,1.892435665793341e-05,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:545) [bci: 262]
CD,206,1,C206L1,42846,377024,779.9514540447183,1.6875478383404406e-05,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,257,0,C257L0,39418,0,-100.0,1.5525314076390676e-05,False,253895024642,408905475290,85.22077447319634,-at cd.Simulator.<init>(int) [bci: 17] | -at cd.Simulator.<init>(int) [bci: 43]
