benchmark,mode,run_dir,input_file,total_samples,method,samples,percent,ns
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,java.lang.String.equals,1653441,36.85,16627043609
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,java.lang.StringLatin1.toBytes,466519,10.4,4693349196
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,json.JsonPureStringParser.read,341870,7.62,3438678475
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,java.lang.String.valueOf,297675,6.64,2994485847
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,json.JsonPureStringParser.readStringInternal,143171,3.19,1439215496
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,som.Vector.append,122584,2.73,1233125899
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,som.Vector.<init>,97307,2.17,980168561
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,json.JsonPureStringParser.readValue,95667,2.13,961952469
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,json.JsonPureStringParser.isWhiteSpace,80329,1.79,807957872
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,json.JsonPureStringParser.isDigit,72006,1.61,724156238
Json,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Json_BuboOff.txt,4476141,jbyte_disjoint_arraycopy,61784,1.38,621127712
