benchmark,mode,run_dir,input_file,total_samples,method,samples,percent,ns
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.crc32Loop,1252799,13.97,12594366718
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.editDistanceLoop,1146613,12.78,11525545916
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.mandelbrotLoop,774515,8.64,7786569726
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.bubbleSortLoop,707999,7.89,7115998853
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,java.lang.String.hashCode,644291,7.19,6478795107
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.monteCarloPiLoop,629808,7.04,6345961915
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.fibonacciLoop,583486,6.5,5863734801
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.parseJsonLoop,519480,5.79,5221197322
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.matrixMultiplyLoop,491981,5.49,4953380439
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.sieveLoop,461851,5.15,4645478284
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.polynomialLoop,397388,4.43,3995500142
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.histogramLoop,347941,3.88,3501750932
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.raySphereLoop,322077,3.59,3237435129
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.base64EncodeLoop,304069,3.39,3056475813
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.blurLoop,205618,2.29,2068533853
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,LoopBenchmarks.main,34799,0.39,349840673
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,do_user_addr_fault_[k],3769,0.04,39338693
LoopBenchmarks,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/LoopBenchmarks_BuboOn.txt,8964554,void com.oracle.svm.core.genscavenge.GreyToBlackObjRefVisitor::visitObjectReferences,3251,0.04,32455563
