benchmark,mode,run_dir,input_file,total_samples,method,samples,percent,ns
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,Mandelbrot.mandelbrot,10237602,94.59,102863790053
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,java.lang.String.hashCode,552814,5.11,5555505573
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,do_user_addr_fault_[k],620,0.01,6364869
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,java.lang.AbstractStringBuilder* java.lang.AbstractStringBuilder::append,383,0.0,3803270
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,_raw_spin_unlock_irqrestore_[k],180,0.0,2584936
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,java.lang.String* com.oracle.svm.core.util.Utf8::utf8ToString,243,0.0,2424681
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,int org.graalvm.collections.EconomicMapImpl::findLinear,239,0.0,2386804
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void com.oracle.svm.core.genscavenge.GreyToBlackObjRefVisitor::visitObjectReferences,214,0.0,2149840
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,next_uptodate_page_[k],206,0.0,2144672
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.iterators.PredicatedProxyNodeIterator::forward,201,0.0,2012495
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void com.oracle.svm.core.graal.jdk.SubstrateArraycopySnippets::doArraycopy,201,0.0,1991653
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void com.oracle.svm.core.c.function.CEntryPointSetup$LeaveEpilogue::leave,182,0.0,1804178
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,clear_page_erms_[k],165,0.0,1781898
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,InstanceKlass::find_method_index,176,0.0,1770344
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,syscall_enter_from_user_mode_[k],131,0.0,1561802
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,java.lang.Object* com.oracle.svm.core.graal.jdk.SubstrateObjectCloneSnippets::doClone,158,0.0,1552391
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void com.oracle.svm.core.genscavenge.GreyToBlackObjectVisitor::visitObject,148,0.0,1487778
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void com.oracle.svm.core.UnmanagedMemoryUtil::copyLongsForward,150,0.0,1481367
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void com.oracle.svm.core.UnmanagedMemoryUtil::copyForward,144,0.0,1413810
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,int LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.NodeIdAccessor::getNodeId,138,0.0,1384255
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,SymbolTable::lookup_shared,140,0.0,1380924
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,__futex_abstimed_wait_common,97,0.0,1346510
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,__list_del_entry_valid_[k],121,0.0,1317607
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void LibGraalClassLoader_6d026701::jdk.graal.compiler.lir.LIRIntrospection::visitEach,128,0.0,1288682
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.NodeUsageIterator::advance,120,0.0,1201204
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,[vdso],106,0.0,1130713
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,__memcpy_avx_unaligned_erms,115,0.0,1126884
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,__tls_get_addr,110,0.0,1083331
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void com.oracle.svm.core.JavaMemoryUtil::copyPrimitiveArrayForward,109,0.0,1080601
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void java.util.ArrayList::add,108,0.0,1076546
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,get_mem_cgroup_from_mm_[k],100,0.0,1064629
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,boolean org.graalvm.collections.EconomicMapImpl::compareKeys,106,0.0,1060734
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,readConfiguration0,104,0.0,1032539
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,boolean com.oracle.svm.core.code.IsolateEnterStub::JNIFunctions_ExceptionCheck_wwAepBoMjPEWDN8NR0UL5D,101,0.0,1007900
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,jdk.internal.util.DecimalDigits.uncheckedGetCharsLatin1,97,0.0,991608
Mandelbrot,BuboOn,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10823012,void sun.security.provider.SHA2::implCompress0,96,0.0,959442
