benchmark,mode,run_dir,input_file,total_samples,method,samples,percent,ns
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,Sieve.sieve,12285128,90.89,123411995206
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,java.util.Arrays.fill,1056068,7.82,10620606716
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,Sieve.benchmark,98222,0.74,1002320011
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,G1ParScanThreadState::trim_queue_to_threshold,3345,0.02,33633294
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,Benchmark.innerBenchmarkLoop,1792,0.01,18024641
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,__memset_avx2_unaligned_erms,1570,0.01,16982407
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,G1HeapRegionManager::par_iterate,1176,0.01,13806132
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,Sieve.verifyResult,1193,0.01,12003722
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,__futex_abstimed_wait_common,749,0.01,9491628
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,_raw_spin_unlock_irqrestore_[k],665,0.01,8608835
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,"void OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>",748,0.01,7505600
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,__audit_syscall_exit_[k],424,0.01,7445942
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,do_user_addr_fault_[k],608,0.0,6234066
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,[vdso],501,0.0,5474511
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,__fpu_restore_sig_[k],97,0.0,5196022
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,syscall_enter_from_user_mode_[k],400,0.0,4858029
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,"void WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>",341,0.0,4434161
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,mem_cgroup_handle_over_high_[k],279,0.0,4272896
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,__get_user_8_[k],248,0.0,4118535
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,G1CodeRootSet::reset_table_scanner,300,0.0,3729296
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,java.lang.AbstractStringBuilder* java.lang.AbstractStringBuilder::append,371,0.0,3677969
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,__tls_get_addr,345,0.0,3618805
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,blkcg_maybe_throttle_current_[k],243,0.0,3597750
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,G1ParScanThreadState::steal_and_trim_queue,353,0.0,3538307
Sieve,BuboOff,bubo_runs5_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs5_BuboWithDebug/async/Sieve_BuboOff.txt,13509328,void com.oracle.svm.core.genscavenge.GreyToBlackObjRefVisitor::visitObjectReferences,320,0.0,3209602
