benchmark,mode,run_dir,input_file,total_samples,method,samples,percent,ns
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,Mandelbrot.mandelbrot,10237636,94.51,102818169309
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.lang.String.hashCode,555120,5.13,5576497728
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,do_user_addr_fault_[k],897,0.01,9289620
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.lang.AbstractStringBuilder* java.lang.AbstractStringBuilder::append,469,0.0,4657673
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void com.oracle.svm.core.genscavenge.GreyToBlackObjRefVisitor::visitObjectReferences,348,0.0,3511055
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.lang.String* com.oracle.svm.core.util.Utf8::utf8ToString,328,0.0,3265882
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,_raw_spin_unlock_irqrestore_[k],228,0.0,3060558
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void com.oracle.svm.core.graal.jdk.SubstrateArraycopySnippets::doArraycopy,266,0.0,2634697
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,next_uptodate_page_[k],253,0.0,2623248
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void com.oracle.svm.core.c.function.CEntryPointSetup$LeaveEpilogue::leave,259,0.0,2557655
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,int org.graalvm.collections.EconomicMapImpl::findLinear,253,0.0,2528593
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void com.oracle.svm.core.genscavenge.GreyToBlackObjectVisitor::visitObject,235,0.0,2362657
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,clear_page_erms_[k],199,0.0,2193564
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,InstanceKlass::find_method_index,216,0.0,2165929
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void com.oracle.svm.core.UnmanagedMemoryUtil::copyForward,202,0.0,1965277
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void com.oracle.svm.core.UnmanagedMemoryUtil::copyLongsForward,193,0.0,1905664
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.iterators.PredicatedProxyNodeIterator::forward,179,0.0,1793179
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.lang.Object* com.oracle.svm.core.graal.jdk.SubstrateObjectCloneSnippets::doClone,183,0.0,1792269
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,syscall_enter_from_user_mode_[k],150,0.0,1769878
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void java.util.ArrayList::add,172,0.0,1719430
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,int LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.NodeIdAccessor::getNodeId,153,0.0,1540054
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,boolean com.oracle.svm.core.code.IsolateEnterStub::JNIFunctions_ExceptionCheck_wwAepBoMjPEWDN8NR0UL5D,153,0.0,1515893
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,readConfiguration0,149,0.0,1489216
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,get_mem_cgroup_from_mm_[k],133,0.0,1464254
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,__futex_abstimed_wait_common,106,0.0,1401078
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,__list_del_entry_valid_[k],120,0.0,1373798
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void com.oracle.svm.core.JavaMemoryUtil::copyPrimitiveArrayForward,139,0.0,1371609
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,SymbolTable::lookup_shared,136,0.0,1337940
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.NodeUsageIterator::advance,132,0.0,1322794
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,org.graalvm.nativeimage.ObjectHandle com.oracle.svm.core.handles.ThreadLocalHandles::tryCreateNonNull,130,0.0,1282107
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void LibGraalClassLoader_6d026701::jdk.graal.compiler.lir.LIRIntrospection::visitEach,127,0.0,1268315
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,memchr_[k],109,0.0,1193363
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,boolean org.graalvm.collections.EconomicMapImpl::compareKeys,117,0.0,1166051
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,__memcpy_avx_unaligned_erms,120,0.0,1153642
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,__tls_get_addr,111,0.0,1139330
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void sun.security.provider.SHA2::implCompress0,112,0.0,1115124
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,char java.lang.String::charAt,112,0.0,1104744
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void LibGraalClassLoader_6d026701::jdk.graal.compiler.phases.BasePhase::apply,105,0.0,1065938
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.lang.String.getBytes,105,0.0,1056114
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,mtree_range_walk_[k],98,0.0,1048408
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,char java.lang.StringLatin1::charAt,103,0.0,1023533
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.lang.Object* java.util.ArrayList$Itr::next,100,0.0,999000
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void com.oracle.svm.core.monitor.MultiThreadedMonitorSupport::monitorEnter,101,0.0,994809
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.util.HashMap$Node* java.util.HashMap::getNode,97,0.0,968751
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.lang.Object* LibGraalClassLoader_6d026701::jdk.graal.compiler.options.OptionValues::get,96,0.0,960567
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,exit_to_user_mode_loop_[k],77,0.0,954925
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,byte[]* java.util.Arrays::copyOfRange,94,0.0,924897
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,byte[]* java.lang.AbstractStringBuilder::ensureCapacityNewCoder,94,0.0,923677
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,[vdso],86,0.0,909394
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.util.concurrent.ConcurrentHashMap.transfer,89,0.0,889321
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,int java.nio.Buffer::nextGetIndex,89,0.0,888766
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,sun.nio.cs.UTF_8$Encoder.encodeArrayLoop,86,0.0,860665
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,long LibGraalClassLoader_6d026701::jdk.graal.compiler.hotspot.meta.Bubo.BuboNativeBuffers::readCyclesAt,85,0.0,851652
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,boolean LibGraalClassLoader_6d026701::jdk.graal.compiler.phases.common.CanonicalizerPhase::tryCanonicalize,83,0.0,834116
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,long LibGraalClassLoader_6d026701::jdk.graal.compiler.serviceprovider.GlobalAtomicLong::getAddress,83,0.0,833414
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,void LibGraalClassLoader_6d026701::jdk.graal.compiler.graph.NodeMap::set,83,0.0,829345
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,Run.measure,87,0.0,826451
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,java.util.concurrent.ConcurrentHashMap.putVal,82,0.0,826270
Mandelbrot,BuboOn,bubo_runs4_BuboWithDebug,/home/hb478/repos/BuboExperiments/ProgramObserverEffect/bubo_runs4_BuboWithDebug/async/Mandelbrot_BuboOn.txt,10832105,int org.graalvm.collections.EconomicMapImpl::getHashIndex,83,0.0,825790
