comp_id,method,loop_id,num_blocks_matched,total_normal_time,total_slowdown_time,median_pct_slowdown
605,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable$FromIterableDisposable.run,0,16,0.166,0.0,-100.0
605,io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterable$FromIterableDisposable.run,1,1,0.004,0.0,-100.0
652,java.util.stream.StreamSpliterators$AbstractWrappingSpliterator.fillBuffer,0,11,0.23500000000000001,0.22700000000000004,-3.4042553191489273
