comp_id,method,loop_id,vtune_block_id,graal_block_id,normal_time,slowdown_time,pct_increase_block,loop_total_normal_time,loop_total_slowdown_time,pct_increase_loop_total,block_share_of_loop_normal,block_share_of_loop_slowdown
227,LoopBenchmarks.blurLoop,2,238,73,1.403,2.825,101.35424091233074,1.485,3.0370000000000004,104.51178451178453,0.9447811447811447,0.9301942706618372
227,LoopBenchmarks.blurLoop,3,241,76,0.008,0.003,-62.5,0.008,0.003,-62.5,1.0,1.0
233,LoopBenchmarks.base64EncodeLoop,1,163,50,0.021,0.049,133.33333333333331,2.2969999999999997,4.636,101.82847191989555,0.009142359599477581,0.010569456427955135
233,LoopBenchmarks.base64EncodeLoop,1,162,51,2.276,4.587,101.5377855887522,2.2969999999999997,4.636,101.82847191989555,0.9908576404005225,0.9894305435720447
236,LoopBenchmarks.raySphereLoop,0,176,43,0.002,0.071,3449.999999999999,2.3930000000000002,4.84,102.25658169661511,0.0008357709987463434,0.014669421487603305
236,LoopBenchmarks.raySphereLoop,0,168,44,0.126,0.18,42.85714285714285,2.3930000000000002,4.84,102.25658169661511,0.05265357292101964,0.0371900826446281
236,LoopBenchmarks.raySphereLoop,0,169,45,0.116,0.258,122.41379310344828,2.3930000000000002,4.84,102.25658169661511,0.04847471792728792,0.05330578512396694
236,LoopBenchmarks.raySphereLoop,0,170,46,0.026,0.133,411.5384615384616,2.3930000000000002,4.84,102.25658169661511,0.010865022983702463,0.02747933884297521
236,LoopBenchmarks.raySphereLoop,0,171,47,0.097,0.138,42.26804123711341,2.3930000000000002,4.84,102.25658169661511,0.04053489343919766,0.02851239669421488
236,LoopBenchmarks.raySphereLoop,0,172,48,0.004,0.07,1650.0,2.3930000000000002,4.84,102.25658169661511,0.0016715419974926869,0.014462809917355374
236,LoopBenchmarks.raySphereLoop,0,173,49,0.017,0.045,164.70588235294116,2.3930000000000002,4.84,102.25658169661511,0.0071040534893439195,0.009297520661157025
236,LoopBenchmarks.raySphereLoop,0,174,50,1.401,2.733,95.07494646680942,2.3930000000000002,4.84,102.25658169661511,0.5854575846218135,0.5646694214876034
236,LoopBenchmarks.raySphereLoop,0,175,52,0.604,1.212,100.66225165562915,2.3930000000000002,4.84,102.25658169661511,0.2524028416213957,0.25041322314049586
