CompId,LoopId,BaselineSamples,SlowdownSamples,PercentChangeSamples,BaselineSharePercent
145,1,7230447,14182054,96.14353026859888,89.48384749330769
145,2,523750,1002228,91.35618138424822,6.481918078456269
145,0,301678,620974,105.84000159110045,3.733560061236335
145,3,16571,40395,143.76923541126064,0.20508231881259925
162,0,7724,9794,26.799585706887623,0.09559204818710497
