comp_id,method,loop_id,num_blocks_matched,total_normal_time,total_slowdown_time,median_pct_slowdown
141,Benchmark.innerBenchmarkLoop,0,6,0.7220000000000001,1.293,79.08587257617725
141,Benchmark.innerBenchmarkLoop,1,1,0.001,0.005,400.0
141,Benchmark.innerBenchmarkLoop,2,8,38.83999999999999,78.25800000000001,101.48815653964994
141,Benchmark.innerBenchmarkLoop,3,3,54.39,114.984,111.4065085493657
141,Benchmark.innerBenchmarkLoop,4,2,8.012,16.291,103.33250124812781
141,Benchmark.innerBenchmarkLoop,5,2,0.028999999999999998,0.063,117.24137931034484
