comp_id,method,loop_id,vtune_block_id,graal_block_id,normal_time,slowdown_time,pct_increase_block,loop_total_normal_time,loop_total_slowdown_time,pct_increase_loop_total,block_share_of_loop_normal,block_share_of_loop_slowdown
197,LoopBenchmarks.parseJsonLoop,0,572,15,0.54,0.974,80.37037037037035,3.295,6.702,103.3990895295903,0.1638846737481032,0.14532975231274245
197,LoopBenchmarks.parseJsonLoop,0,573,16,0.928,1.893,103.98706896551724,3.295,6.702,103.3990895295903,0.2816388467374811,0.28245299910474486
197,LoopBenchmarks.parseJsonLoop,0,580,17,0.132,0.228,72.72727272727273,3.295,6.702,103.3990895295903,0.040060698027314115,0.03401969561324978
197,LoopBenchmarks.parseJsonLoop,0,574,18,0.365,0.969,165.47945205479454,3.295,6.702,103.3990895295903,0.11077389984825493,0.14458370635631154
197,LoopBenchmarks.parseJsonLoop,0,575,20,0.404,0.747,84.90099009900989,3.295,6.702,103.3990895295903,0.12261001517450684,0.11145926589077887
197,LoopBenchmarks.parseJsonLoop,0,576,21,0.493,1.067,116.43002028397564,3.295,6.702,103.3990895295903,0.1496206373292868,0.1592062071023575
197,LoopBenchmarks.parseJsonLoop,0,581,22,0.036,0.049,36.11111111111113,3.295,6.702,103.3990895295903,0.010925644916540212,0.007311250373022979
197,LoopBenchmarks.parseJsonLoop,0,583,23,0.021,0.029,38.095238095238095,3.295,6.702,103.3990895295903,0.0063732928679817915,0.004327066547299314
197,LoopBenchmarks.parseJsonLoop,0,582,24,0.029,0.06,106.89655172413792,3.295,6.702,103.3990895295903,0.008801213960546284,0.008952551477170993
197,LoopBenchmarks.parseJsonLoop,0,584,25,0.002,0.01,400.0,3.295,6.702,103.3990895295903,0.0006069802731411229,0.0014920919128618324
197,LoopBenchmarks.parseJsonLoop,0,578,26,0.244,0.466,90.98360655737706,3.295,6.702,103.3990895295903,0.074051593323217,0.06953148313936139
197,LoopBenchmarks.parseJsonLoop,0,579,27,0.101,0.21,107.9207920792079,3.295,6.702,103.3990895295903,0.03065250379362671,0.03133393017009848
203,LoopBenchmarks.matrixMultiplyLoop,2,182,25,0.011,0.388,3427.2727272727275,3.512,7.904999999999999,125.08542141230066,0.003132118451025057,0.04908285895003163
203,LoopBenchmarks.matrixMultiplyLoop,2,180,26,0.005,0.752,14940.0,3.512,7.904999999999999,125.08542141230066,0.0014236902050113896,0.09512966476913347
203,LoopBenchmarks.matrixMultiplyLoop,2,181,27,3.213,6.5,102.30314347961406,3.512,7.904999999999999,125.08542141230066,0.9148633257403189,0.8222643896268186
211,LoopBenchmarks.sieveLoop,2,64,27,0.3,0.581,93.66666666666667,1.894,3.4149999999999996,80.30623020063356,0.1583949313621964,0.17013177159590046
211,LoopBenchmarks.sieveLoop,2,62,28,0.18,0.266,47.77777777777779,1.894,3.4149999999999996,80.30623020063356,0.09503695881731784,0.07789165446559299
211,LoopBenchmarks.sieveLoop,2,63,29,1.411,2.566,81.85683912119063,1.894,3.4149999999999996,80.30623020063356,0.7449841605068638,0.7513909224011713
211,LoopBenchmarks.sieveLoop,3,73,42,0.082,0.138,68.29268292682927,1.2,2.5340000000000003,111.1666666666667,0.06833333333333334,0.054459352801894234
211,LoopBenchmarks.sieveLoop,3,74,43,0.518,1.078,108.10810810810811,1.2,2.5340000000000003,111.1666666666667,0.4316666666666667,0.42541436464088395
211,LoopBenchmarks.sieveLoop,3,75,44,0.208,0.496,138.46153846153848,1.2,2.5340000000000003,111.1666666666667,0.17333333333333334,0.19573796369376478
211,LoopBenchmarks.sieveLoop,3,76,45,0.392,0.822,109.69387755102038,1.2,2.5340000000000003,111.1666666666667,0.3266666666666667,0.3243883188634569
211,LoopBenchmarks.sieveLoop,4,82,14,0.004,0.018,349.99999999999994,0.301,0.612,103.32225913621262,0.013289036544850499,0.029411764705882353
211,LoopBenchmarks.sieveLoop,4,81,15,0.297,0.594,100.0,0.301,0.612,103.32225913621262,0.9867109634551495,0.9705882352941176
217,LoopBenchmarks.histogramLoop,1,62,19,0.009,0.062,588.8888888888889,2.6750000000000003,5.696999999999999,112.97196261682238,0.003364485981308411,0.010882920835527473
217,LoopBenchmarks.histogramLoop,1,63,20,1.705,3.581,110.02932551319647,2.6750000000000003,5.696999999999999,112.97196261682238,0.6373831775700934,0.6285764437423206
217,LoopBenchmarks.histogramLoop,1,64,21,0.134,0.357,166.4179104477612,2.6750000000000003,5.696999999999999,112.97196261682238,0.05009345794392523,0.06266456029489205
217,LoopBenchmarks.histogramLoop,1,65,22,0.26,0.428,64.61538461538461,2.6750000000000003,5.696999999999999,112.97196261682238,0.09719626168224299,0.0751272599613832
217,LoopBenchmarks.histogramLoop,1,66,23,0.01,0.112,1020.0000000000001,2.6750000000000003,5.696999999999999,112.97196261682238,0.0037383177570093455,0.019659469896436726
217,LoopBenchmarks.histogramLoop,1,67,24,0.557,1.157,107.71992818671453,2.6750000000000003,5.696999999999999,112.97196261682238,0.20822429906542056,0.20308934526944009
222,LoopBenchmarks.crc32Loop,0,82,31,0.227,0.3,32.15859030837003,9.508,18.993000000000002,99.75809844341612,0.023874631888935637,0.015795293002685198
222,LoopBenchmarks.crc32Loop,0,83,32,0.634,1.269,100.15772870662458,9.508,18.993000000000002,99.75809844341612,0.06668068994530922,0.06681408940135838
222,LoopBenchmarks.crc32Loop,0,92,34,0.534,1.04,94.7565543071161,9.508,18.993000000000002,99.75809844341612,0.05616323096339925,0.05475701574264202
