comp_id,method,loop_id,vtune_block_id,graal_block_id,normal_time,slowdown_time,pct_increase_block,loop_total_normal_time,loop_total_slowdown_time,pct_increase_loop_total,block_share_of_loop_normal,block_share_of_loop_slowdown
150,LoopBenchmarks.parseJsonLoop,0,451,15,0.65,1.548,138.15384615384616,3.1689999999999996,6.898,117.6711896497318,0.205112022720101,0.22441287329660772
150,LoopBenchmarks.parseJsonLoop,0,452,16,1.038,2.018,94.41233140655103,3.1689999999999996,6.898,117.6711896497318,0.32754812243609976,0.2925485648013917
150,LoopBenchmarks.parseJsonLoop,0,459,17,0.125,0.321,156.8,3.1689999999999996,6.898,117.6711896497318,0.039444619753865574,0.04653522760220354
150,LoopBenchmarks.parseJsonLoop,0,453,18,0.137,0.352,156.93430656934305,3.1689999999999996,6.898,117.6711896497318,0.04323130325023668,0.05102928385039142
150,LoopBenchmarks.parseJsonLoop,0,454,20,0.109,0.514,371.559633027523,3.1689999999999996,6.898,117.6711896497318,0.034395708425370784,0.07451435198608293
150,LoopBenchmarks.parseJsonLoop,0,455,21,0.674,1.306,93.76854599406528,3.1689999999999996,6.898,117.6711896497318,0.2126853897128432,0.18933024064946363
150,LoopBenchmarks.parseJsonLoop,0,460,22,0.03,0.03,0.0,3.1689999999999996,6.898,117.6711896497318,0.009466708740927738,0.004349086691794723
150,LoopBenchmarks.parseJsonLoop,0,462,23,0.011,0.02,81.81818181818184,3.1689999999999996,6.898,117.6711896497318,0.0034711265383401708,0.0028993911278631487
150,LoopBenchmarks.parseJsonLoop,0,461,24,0.022,0.065,195.45454545454547,3.1689999999999996,6.898,117.6711896497318,0.0069422530766803416,0.009423021165555235
150,LoopBenchmarks.parseJsonLoop,0,463,25,0.014,0.011,-21.428571428571434,3.1689999999999996,6.898,117.6711896497318,0.004417797412432945,0.0015946651203247318
150,LoopBenchmarks.parseJsonLoop,0,457,26,0.186,0.331,77.95698924731184,3.1689999999999996,6.898,117.6711896497318,0.05869359419375198,0.04798492316613512
