benchmark,comp_id,loop_id,loop_call_count,baseline_exclusive_cycles,slowdown_exclusive_cycles,slowdown_pct,runtime_share_pct,total_cycles_slowdown,prog_slowdown_pct
LoopBenchmarks,214,3,0,69927146,70001986,0.10702567497892736,0.019747874868911764,354478577896,82.52044538316134
LoopBenchmarks,214,4,0,75445524,129972712,72.27358908661036,0.03666588620712999,354478577896,82.52044538316134
LoopBenchmarks,214,5,0,78086442,174088676,122.94353736849735,0.049111197927191985,354478577896,82.52044538316134
LoopBenchmarks,214,6,0,77393682,156280886,101.92977251037108,0.04408754033250806,354478577896,82.52044538316134
LoopBenchmarks,217,0,0,15771774982,30662533830,94.41396967046838,8.650038603742097,354478577896,82.52044538316134
LoopBenchmarks,218,1,0,42910592,43122762,0.49444668579729684,0.01216512497199527,354478577896,82.52044538316134
LoopBenchmarks,218,2,0,7564,7466,-1.2956107879428873,2.1061921553382104e-06,354478577896,82.52044538316134
LoopBenchmarks,219,0,0,107803090,111490838,3.4208184570590694,0.031452066486429585,354478577896,82.52044538316134
LoopBenchmarks,219,1,0,17647695694,36671913244,107.8000090202598,10.345311545105309,354478577896,82.52044538316134
LoopBenchmarks,220,1,0,3039908,3045342,0.17875540970318837,0.0008591046652453759,354478577896,82.52044538316134
LoopBenchmarks,220,2,0,40,42,5.0,1.184838876563151e-08,354478577896,82.52044538316134
LoopBenchmarks,220,3,0,280630,280404,-0.08053308627017781,7.910322865328899e-05,354478577896,82.52044538316134
LoopBenchmarks,220,4,0,45929256,45792818,-0.2970612021235441,0.012918359769947818,354478577896,82.52044538316134
LoopBenchmarks,220,5,0,2594,2658,2.467232074016962,7.498337461678227e-07,354478577896,82.52044538316134
LoopBenchmarks,220,6,0,118,98,-16.94915254237288,2.764624045314019e-08,354478577896,82.52044538316134
LoopBenchmarks,221,1,0,2994116,2967432,-0.8912146356386994,0.0008371259040851294,354478577896,82.52044538316134
LoopBenchmarks,221,2,0,570,650,14.035087719298245,1.8336792137286857e-07,354478577896,82.52044538316134
LoopBenchmarks,221,3,0,226,228,0.8849557522123894,6.431982472771391e-08,354478577896,82.52044538316134
LoopBenchmarks,221,4,0,96,98,2.083333333333333,2.764624045314019e-08,354478577896,82.52044538316134
LoopBenchmarks,222,1,0,12765264,12737994,-0.21362660419713997,0.003593445357292418,354478577896,82.52044538316134
LoopBenchmarks,222,2,0,546,260,-52.38095238095239,7.334716854914744e-08,354478577896,82.52044538316134
LoopBenchmarks,222,3,0,40,24,-40.0,6.770507866075148e-09,354478577896,82.52044538316134
LoopBenchmarks,222,4,0,2356,1694,-28.098471986417657,4.778850135471375e-07,354478577896,82.52044538316134
LoopBenchmarks,222,5,0,82,86,4.878048780487805,2.4260986520102612e-08,354478577896,82.52044538316134
LoopBenchmarks,223,0,0,171099070,171802662,0.4112190674093085,0.04846630310348542,354478577896,82.52044538316134
LoopBenchmarks,223,1,0,25417150,26321010,3.5561028675520268,0.007425275218668443,354478577896,82.52044538316134
LoopBenchmarks,223,2,0,5001984486,9853198430,96.98578549329791,2.7796315615130953,354478577896,82.52044538316134
LoopBenchmarks,223,3,0,22244282,23042750,3.5895426968602537,0.006500463338791796,354478577896,82.52044538316134
LoopBenchmarks,229,0,0,263848,231094,-12.413965616567115,6.519265603344875e-05,354478577896,82.52044538316134
LoopBenchmarks,229,1,0,7532501236,15369843252,104.04700604021248,4.335901859917001,354478577896,82.52044538316134
LoopBenchmarks,229,2,0,551786,486722,-11.791527874937023,0.00013730646373299283,354478577896,82.52044538316134
LoopBenchmarks,229,3,0,1470280,1348144,-8.306989144924776,0.00038031748152508394,354478577896,82.52044538316134
LoopBenchmarks,232,0,0,7779551054,15552901720,99.92029889698054,4.387543476481404,354478577896,82.52044538316134
