benchmark,comp_id,loop_id,baseline_samples,slowdown_samples,slowdown_pct,runtime_share_pct,total_samples_slowdown,prog_slowdown_noBubo_pct
NBody,6,0,5288,10506,98.67624810892586,99.88590986879635,10518,97.15486017907374
