benchmark,comp_id,loop_id,baseline_samples,slowdown_samples,slowdown_pct,runtime_share_pct,total_samples_slowdown,prog_slowdown_noBubo_pct
Sieve,795,3,4332,10740,147.9224376731302,57.042702358189935,18828,118.3139920424403
Sieve,795,2,3178,5978,88.10572687224669,31.75058423624389,18828,118.3139920424403
Sieve,795,4,809,1698,109.88875154511743,9.018483110261313,18828,118.3139920424403
