benchmark,comp_id,loop_id,baseline_samples,slowdown_samples,slowdown_pct,runtime_share_pct,total_samples_slowdown,prog_slowdown_noBubo_pct
Json,6,0,657,1243,89.19330289193303,56.0414788097385,2218,105.91631785318398
Json,126,0,121,349,188.4297520661157,15.734896302975654,2218,105.91631785318398
Json,806,0,118,318,169.4915254237288,14.337240757439135,2218,105.91631785318398
Json,6,1,55,130,136.36363636363635,5.861136158701533,2218,105.91631785318398
Json,116,0,22,52,136.36363636363635,2.3444544634806133,2218,105.91631785318398
