CompId,LoopId,Method,BuboExclusiveCyclesBaseline,BuboExclusiveCyclesSlowdown,AsyncSamplesBaseline,AsyncSamplesSlowdown,JfrSamplesBaseline,JfrSamplesSlowdown,BuboPercentChange,AsyncPercentChange,JfrPercentChange,BuboSlowdownSharePercent,AsyncSlowdownSharePercent,JfrSlowdownSharePercent,BaselineAvgUs,SlowdownAvgUs,OverheadPercent
584,1,json.JsonPureStringParser.readStringInternal(),8339403086,11686523276,38341,119327,74,163,40.136208257148155,211.2255809707624,120.27027027027026,70.2266623982001,85.31523029185078,66.80327868852459,171614,291853,70.06363117228199
592,2,json.JsonPureStringParser.readArray(),3026305100,4954625366,11019,20539,37,81,63.718633854861494,86.3962247027861,118.91891891891892,29.773337601799906,14.68476970814923,33.19672131147541,171614,291853,70.06363117228199
