benchmark,comp_id,comp_name,method_dot,loop_id,loop_call_count,baseline_exclusive_cycles,slowdown_exclusive_cycles,slowdown_pct,loop_median_pct,runtime_share_pct,total_cycles_slowdown,prog_slowdown_pct
LoopBenchmarks,52,java.util.ImmutableCollections$SetN$SetNIterator.next(),,0,0,358696,362626,1.0956353012021323,,9.643964557718988e-05,376013410076,82.52044538316134
LoopBenchmarks,57,"java.util.HashMap.putVal(int,",,0,0,10046,9980,-0.656977901652399,,2.654160658254938e-06,376013410076,82.52044538316134
LoopBenchmarks,58,java.lang.String.equals(Object),,0,0,4216,4418,4.791271347248577,,1.1749580950070457e-06,376013410076,82.52044538316134
LoopBenchmarks,69,java.util.HashMap.resize(),,0,0,17362,17120,-1.3938486349498906,,4.553029105142739e-06,376013410076,82.52044538316134
LoopBenchmarks,69,java.util.HashMap.resize(),,1,0,7654,7750,1.2542461458061145,,2.061096703554686e-06,376013410076,82.52044538316134
LoopBenchmarks,69,java.util.HashMap.resize(),,2,0,17094,16880,-1.2519012519012518,,4.489201594322981e-06,376013410076,82.52044538316134
LoopBenchmarks,84,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",,0,0,82,80,-2.4390243902439024,,2.127583693991934e-08,376013410076,82.52044538316134
LoopBenchmarks,84,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",,1,0,392,50,-87.24489795918367,,1.3297398087449588e-08,376013410076,82.52044538316134
LoopBenchmarks,84,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",,2,0,124,146,17.741935483870968,,3.8828402415352794e-08,376013410076,82.52044538316134
LoopBenchmarks,85,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,-Re-Comp",,0,0,151372,151158,-0.14137356974869855,,4.020016200205409e-05,376013410076,82.52044538316134
LoopBenchmarks,85,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,-Re-Comp",,1,0,250618,238102,-4.9940546967895365,,6.332274158835844e-05,376013410076,82.52044538316134
LoopBenchmarks,85,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,-Re-Comp",,2,0,232378,232502,0.05336133368907556,,6.183343300256408e-05,376013410076,82.52044538316134
