Method: json::JsonPureStringParser::readStringInternal, Block ID: 149, Normal Time: 0.057, Slowdown Time: 0.043, Percentage Increase: -24.56140350877194%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 150, Normal Time: 0.11, Slowdown Time: 0.284, Percentage Increase: 158.1818181818182%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 151, Normal Time: 0.005, Slowdown Time: 0.028, Percentage Increase: 459.99999999999994%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 152, Normal Time: 0.025, Slowdown Time: 0.057, Percentage Increase: 128.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 153, Normal Time: 0.007, Slowdown Time: 0.015, Percentage Increase: 114.28571428571428%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 154, Normal Time: 0.001, Slowdown Time: 0.039, Percentage Increase: 3800.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 155, Normal Time: 0.027, Slowdown Time: 0.054, Percentage Increase: 100.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 156, Normal Time: 0.087, Slowdown Time: 0.283, Percentage Increase: 225.28735632183907%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 157, Normal Time: 0.028, Slowdown Time: 0.064, Percentage Increase: 128.57142857142858%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 158, Normal Time: 0.188, Slowdown Time: 0.417, Percentage Increase: 121.80851063829785%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 159, Normal Time: 0.077, Slowdown Time: 0.126, Percentage Increase: 63.63636363636363%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 164, Normal Time: 0.021, Slowdown Time: 0.053, Percentage Increase: 152.38095238095238%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 168, Normal Time: 0.054, Slowdown Time: 0.095, Percentage Increase: 75.92592592592592%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 169, Normal Time: 0.023, Slowdown Time: 0.05, Percentage Increase: 117.3913043478261%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 173, Normal Time: 1.519, Slowdown Time: 1.578, Percentage Increase: 3.884134298880854%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 174, Normal Time: 0.315, Slowdown Time: 0.626, Percentage Increase: 98.73015873015872%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 175, Normal Time: 0.205, Slowdown Time: 0.41, Percentage Increase: 100.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 176, Normal Time: 1.016, Slowdown Time: 1.754, Percentage Increase: 72.63779527559055%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 177, Normal Time: 0.154, Slowdown Time: 0.361, Percentage Increase: 134.41558441558442%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 178, Normal Time: 0.044, Slowdown Time: 0.077, Percentage Increase: 75.00000000000001%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 179, Normal Time: 0.04, Slowdown Time: 0.14, Percentage Increase: 250.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 180, Normal Time: 0.156, Slowdown Time: 0.276, Percentage Increase: 76.92307692307693%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 181, Normal Time: 0.549, Slowdown Time: 1.122, Percentage Increase: 104.37158469945356%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 182, Normal Time: 0.067, Slowdown Time: 0.092, Percentage Increase: 37.31343283582088%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 183, Normal Time: 0.101, Slowdown Time: 0.247, Percentage Increase: 144.55445544554453%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 184, Normal Time: 0.039, Slowdown Time: 0.072, Percentage Increase: 84.6153846153846%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 185, Normal Time: 0.127, Slowdown Time: 0.172, Percentage Increase: 35.43307086614172%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 186, Normal Time: 0.676, Slowdown Time: 1.185, Percentage Increase: 75.29585798816568%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 187, Normal Time: 0.234, Slowdown Time: 0.337, Percentage Increase: 44.01709401709402%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 188, Normal Time: 0.203, Slowdown Time: 0.466, Percentage Increase: 129.5566502463054%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 189, Normal Time: 0.466, Slowdown Time: 1.056, Percentage Increase: 126.60944206008584%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 190, Normal Time: 0.18, Slowdown Time: 0.369, Percentage Increase: 105.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 191, Normal Time: 0.864, Slowdown Time: 1.521, Percentage Increase: 76.04166666666666%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 192, Normal Time: 0.481, Slowdown Time: 1.091, Percentage Increase: 126.81912681912681%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 197, Normal Time: 0.087, Slowdown Time: 0.206, Percentage Increase: 136.7816091954023%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 201, Normal Time: 0.268, Slowdown Time: 0.49, Percentage Increase: 82.83582089552237%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 202, Normal Time: 0.146, Slowdown Time: 0.176, Percentage Increase: 20.547945205479454%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 206, Normal Time: 0.266, Slowdown Time: 0.664, Percentage Increase: 149.62406015037595%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 207, Normal Time: 0.022, Slowdown Time: 0.118, Percentage Increase: 436.36363636363643%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 219, Normal Time: 1.523, Slowdown Time: 1.766, Percentage Increase: 15.955351280367703%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 220, Normal Time: 0.533, Slowdown Time: 0.962, Percentage Increase: 80.48780487804876%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 224, Normal Time: 0.088, Slowdown Time: 0.229, Percentage Increase: 160.22727272727275%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 225, Normal Time: 0.095, Slowdown Time: 0.167, Percentage Increase: 75.78947368421053%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 226, Normal Time: 1.476, Slowdown Time: 1.525, Percentage Increase: 3.3197831978319736%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 227, Normal Time: 0.12, Slowdown Time: 0.229, Percentage Increase: 90.83333333333334%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 228, Normal Time: 0.0, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 229, Normal Time: 1.499, Slowdown Time: 1.592, Percentage Increase: 6.204136090727149%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 230, Normal Time: 0.544, Slowdown Time: 0.948, Percentage Increase: 74.26470588235293%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 231, Normal Time: 0.072, Slowdown Time: 0.172, Percentage Increase: 138.88888888888889%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 232, Normal Time: 0.059, Slowdown Time: 0.028, Percentage Increase: -52.542372881355924%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 234, Normal Time: 0.025, Slowdown Time: 0.026, Percentage Increase: 3.99999999999999%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 236, Normal Time: 0.004, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 237, Normal Time: 0.031, Slowdown Time: 0.088, Percentage Increase: 183.8709677419355%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 238, Normal Time: 0.014, Slowdown Time: 0.065, Percentage Increase: 364.28571428571433%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 239, Normal Time: 0.002, Slowdown Time: 0.035, Percentage Increase: 1650.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 240, Normal Time: 0.035, Slowdown Time: 0.049, Percentage Increase: 39.99999999999999%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 241, Normal Time: 0.003, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 242, Normal Time: 1.477, Slowdown Time: 1.503, Percentage Increase: 1.7603249830737848%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 243, Normal Time: 0.196, Slowdown Time: 0.313, Percentage Increase: 59.6938775510204%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 244, Normal Time: 0.094, Slowdown Time: 0.329, Percentage Increase: 250.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 245, Normal Time: 0.233, Slowdown Time: 0.323, Percentage Increase: 38.62660944206009%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 246, Normal Time: 0.015, Slowdown Time: 0.031, Percentage Increase: 106.66666666666667%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 247, Normal Time: 0.021, Slowdown Time: 0.026, Percentage Increase: 23.809523809523796%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 248, Normal Time: 0.107, Slowdown Time: 0.258, Percentage Increase: 141.12149532710282%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 250, Normal Time: 0.1, Slowdown Time: 0.23, Percentage Increase: 130.0%
Method: json::JsonPureStringParser::readStringInternal, Median Percentage Increase: 98.95833333333334%

 ExtraBuboData:
ExtraBuboData:
Method: json::JsonPureStringParser::readStringInternal, Block ID: 226, RDTSC Normal Time: 1.3389999999999997, RDTSC Slowdown Time: 1.3639999999999999, RDTSC Percentage Increase: 1.8670649738611007%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 242, RDTSC Normal Time: 1.3559999999999999, RDTSC Slowdown Time: 1.3490000000000002, RDTSC Percentage Increase: -0.5162241887905364%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 229, RDTSC Normal Time: 0.072, RDTSC Slowdown Time: 0.10600000000000001, RDTSC Percentage Increase: 47.22222222222225%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 262, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 390, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 219, RDTSC Normal Time: 0.14900000000000002, RDTSC Slowdown Time: 0.218, RDTSC Percentage Increase: 46.30872483221474%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 268, RDTSC Normal Time: 0.018, RDTSC Slowdown Time: 0.004, RDTSC Percentage Increase: -77.77777777777779%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 173, RDTSC Normal Time: 1.307, RDTSC Slowdown Time: 1.3530000000000002, RDTSC Percentage Increase: 3.519510328997725%


ExtraBuboData:
Method: json::JsonPureStringParser::readStringInternal, Block ID: 226, RDTSC Normal Time: 1.3389999999999997, RDTSC Slowdown Time: 1.3639999999999999, RDTSC Percentage Increase: 1.8670649738611007%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 242, RDTSC Normal Time: 1.3559999999999999, RDTSC Slowdown Time: 1.3490000000000002, RDTSC Percentage Increase: -0.5162241887905364%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 229, RDTSC Normal Time: 0.072, RDTSC Slowdown Time: 0.10600000000000001, RDTSC Percentage Increase: 47.22222222222225%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 262, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 390, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 219, RDTSC Normal Time: 0.14900000000000002, RDTSC Slowdown Time: 0.218, RDTSC Percentage Increase: 46.30872483221474%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 268, RDTSC Normal Time: 0.018, RDTSC Slowdown Time: 0.004, RDTSC Percentage Increase: -77.77777777777779%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 173, RDTSC Normal Time: 1.307, RDTSC Slowdown Time: 1.3530000000000002, RDTSC Percentage Increase: 3.519510328997725%


ExtraBuboData:
Method: json::JsonPureStringParser::readStringInternal, Block ID: 226, RDTSC Normal Time: 1.3389999999999997, RDTSC Slowdown Time: 1.3639999999999999, RDTSC Percentage Increase: 1.8670649738611007%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 242, RDTSC Normal Time: 1.3559999999999999, RDTSC Slowdown Time: 1.3490000000000002, RDTSC Percentage Increase: -0.5162241887905364%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 229, RDTSC Normal Time: 0.072, RDTSC Slowdown Time: 0.10600000000000001, RDTSC Percentage Increase: 47.22222222222225%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 262, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 390, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 219, RDTSC Normal Time: 0.14900000000000002, RDTSC Slowdown Time: 0.218, RDTSC Percentage Increase: 46.30872483221474%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 268, RDTSC Normal Time: 0.018, RDTSC Slowdown Time: 0.004, RDTSC Percentage Increase: -77.77777777777779%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 173, RDTSC Normal Time: 1.307, RDTSC Slowdown Time: 1.3530000000000002, RDTSC Percentage Increase: 3.519510328997725%


ExtraBuboData:
Method: json::JsonPureStringParser::readStringInternal, Block ID: 226, RDTSC Normal Time: 1.3389999999999997, RDTSC Slowdown Time: 1.3639999999999999, RDTSC Percentage Increase: 1.8670649738611007%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 242, RDTSC Normal Time: 1.3559999999999999, RDTSC Slowdown Time: 1.3490000000000002, RDTSC Percentage Increase: -0.5162241887905364%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 229, RDTSC Normal Time: 0.072, RDTSC Slowdown Time: 0.10600000000000001, RDTSC Percentage Increase: 47.22222222222225%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 262, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 390, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 219, RDTSC Normal Time: 0.14900000000000002, RDTSC Slowdown Time: 0.218, RDTSC Percentage Increase: 46.30872483221474%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 268, RDTSC Normal Time: 0.018, RDTSC Slowdown Time: 0.004, RDTSC Percentage Increase: -77.77777777777779%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 173, RDTSC Normal Time: 1.307, RDTSC Slowdown Time: 1.3530000000000002, RDTSC Percentage Increase: 3.519510328997725%


ExtraBuboData:
Method: json::JsonPureStringParser::readStringInternal, Block ID: 226, RDTSC Normal Time: 1.3389999999999997, RDTSC Slowdown Time: 1.3639999999999999, RDTSC Percentage Increase: 1.8670649738611007%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 242, RDTSC Normal Time: 1.3559999999999999, RDTSC Slowdown Time: 1.3490000000000002, RDTSC Percentage Increase: -0.5162241887905364%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 229, RDTSC Normal Time: 0.072, RDTSC Slowdown Time: 0.10600000000000001, RDTSC Percentage Increase: 47.22222222222225%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 262, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 390, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 219, RDTSC Normal Time: 0.14900000000000002, RDTSC Slowdown Time: 0.218, RDTSC Percentage Increase: 46.30872483221474%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 268, RDTSC Normal Time: 0.018, RDTSC Slowdown Time: 0.004, RDTSC Percentage Increase: -77.77777777777779%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 173, RDTSC Normal Time: 1.307, RDTSC Slowdown Time: 1.3530000000000002, RDTSC Percentage Increase: 3.519510328997725%


ExtraBuboData:
Method: json::JsonPureStringParser::readStringInternal, Block ID: 226, RDTSC Normal Time: 1.3389999999999997, RDTSC Slowdown Time: 1.3639999999999999, RDTSC Percentage Increase: 1.8670649738611007%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 242, RDTSC Normal Time: 1.3559999999999999, RDTSC Slowdown Time: 1.3490000000000002, RDTSC Percentage Increase: -0.5162241887905364%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 229, RDTSC Normal Time: 0.072, RDTSC Slowdown Time: 0.10600000000000001, RDTSC Percentage Increase: 47.22222222222225%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 262, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 390, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 219, RDTSC Normal Time: 0.14900000000000002, RDTSC Slowdown Time: 0.218, RDTSC Percentage Increase: 46.30872483221474%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 268, RDTSC Normal Time: 0.018, RDTSC Slowdown Time: 0.004, RDTSC Percentage Increase: -77.77777777777779%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 173, RDTSC Normal Time: 1.307, RDTSC Slowdown Time: 1.3530000000000002, RDTSC Percentage Increase: 3.519510328997725%


ExtraBuboData:
Method: json::JsonPureStringParser::readStringInternal, Block ID: 226, RDTSC Normal Time: 1.3389999999999997, RDTSC Slowdown Time: 1.3639999999999999, RDTSC Percentage Increase: 1.8670649738611007%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 242, RDTSC Normal Time: 1.3559999999999999, RDTSC Slowdown Time: 1.3490000000000002, RDTSC Percentage Increase: -0.5162241887905364%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 229, RDTSC Normal Time: 0.072, RDTSC Slowdown Time: 0.10600000000000001, RDTSC Percentage Increase: 47.22222222222225%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 262, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 390, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: 0.0%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 219, RDTSC Normal Time: 0.14900000000000002, RDTSC Slowdown Time: 0.218, RDTSC Percentage Increase: 46.30872483221474%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 268, RDTSC Normal Time: 0.018, RDTSC Slowdown Time: 0.004, RDTSC Percentage Increase: -77.77777777777779%
Method: json::JsonPureStringParser::readStringInternal, Block ID: 173, RDTSC Normal Time: 1.307, RDTSC Slowdown Time: 1.3530000000000002, RDTSC Percentage Increase: 3.519510328997725%


ExtraBuboData:
