CompId,Method,LoopId,BaselineCyclesExclusive,SlowdownCyclesExclusive,PercentChangeCyclesExclusive,BaselineSharePercentExclusive
159,Benchmark.innerBenchmarkLoop(int)-Re-Comp,3,196668726196,394506154268,100.59424896810248,46.367605047874974
159,Benchmark.innerBenchmarkLoop(int)-Re-Comp,2,193295915964,292934506196,51.547178187953534,45.57241439522922
159,Benchmark.innerBenchmarkLoop(int)-Re-Comp,4,25185307798,52626166660,108.95582091785718,5.937814453646372
159,Benchmark.innerBenchmarkLoop(int)-Re-Comp,0,6014037276,8659393550,43.9863631134567,1.4178995844965079
