benchmark,comp_id,comp_name,method_dot,loop_id,loop_call_count,baseline_exclusive_cycles,slowdown_exclusive_cycles,slowdown_pct,loop_median_pct,runtime_share_pct,total_cycles_slowdown,prog_slowdown_pct
scala-doku,52,java.util.ImmutableCollections$SetN$SetNIterator.next(),java.util.ImmutableCollections$SetN$SetNIterator.next,0,0,370136,360276,-2.663885706875311,,0.0003276215251839681,109967133508,-1.0
scala-doku,56,"java.util.HashMap.putVal(int,",java.util.HashMap.putVal,0,0,43424298,43321724,-0.23621337528588257,,0.0393951561871424,109967133508,-1.0
scala-doku,57,java.lang.String.equals(Object),java.lang.String.equals,0,0,2315156,2247634,-2.9165205282063065,,0.002043914329945217,109967133508,-1.0
scala-doku,70,java.util.HashMap.resize(),java.util.HashMap.resize,0,0,108316942,107871082,-0.41162535773951225,,0.09809392912124285,109967133508,-1.0
scala-doku,70,java.util.HashMap.resize(),java.util.HashMap.resize,1,0,46778430,46546404,-0.4960106613240333,,0.042327559621815364,109967133508,-1.0
scala-doku,70,java.util.HashMap.resize(),java.util.HashMap.resize,2,0,1127200,1121968,-0.4641589779985806,,0.0010202757534990014,109967133508,-1.0
scala-doku,80,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",jdk.internal.util.ArraysSupport.unsignedHashCode,0,0,84,82,-2.380952380952381,,7.456773436222613e-08,109967133508,-1.0
scala-doku,80,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",jdk.internal.util.ArraysSupport.unsignedHashCode,1,0,48,48,0.0,,4.364940548032749e-08,109967133508,-1.0
scala-doku,80,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,",jdk.internal.util.ArraysSupport.unsignedHashCode,2,0,118,118,0.0,,1.0730478847247175e-07,109967133508,-1.0
scala-doku,81,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,-Re-Comp",jdk.internal.util.ArraysSupport.unsignedHashCode,0,0,329524,323790,-1.7400856993724283,,0.0002944425208432341,109967133508,-1.0
