comp_id,method,loop_id,num_blocks_matched,total_normal_time,total_slowdown_time,median_pct_slowdown
56,java.util.HashMap.putVal,0,3,0.15400000000000003,0.651,322.72727272727263
66,java.util.HashMap.resize,0,15,0.978,4.453,355.316973415133
66,java.util.HashMap.resize,1,9,0.265,1.0610000000000002,300.37735849056605
66,java.util.HashMap.resize,2,2,0.024,0.119,395.83333333333337
586,scala.concurrent.stm.ccstm.InTxnRefOps.get,0,11,1.9739999999999998,2.042,3.444782168186427
621,scala.concurrent.stm.skel.TxnHashTrie.singleRootPut,0,4,0.237,0.259,9.282700421940937
625,scala.concurrent.stm.skel.TxnHashTrie$Leaf.withInsert,0,1,0.358,0.37300000000000005,4.189944134078232
625,scala.concurrent.stm.skel.TxnHashTrie$Leaf.withInsert,1,2,0.428,0.518,21.028037383177576
